process,d,K,T_train,hall_gt,T,model,arch,n_per_mode,n_anchors,roundtrip_acc,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,2,4,150,0.0151,200,linear,linear,500,3000,0.8843,0.1845,0.1760,0.2591,0.0136,0.7417,0.0268,0.1014
flow,2,4,150,0.0151,200,quadratic,quadratic,500,3000,0.8843,0.9489,0.9581,0.9614,0.2431,0.3510,0.2873,0.6227
flow,2,4,150,0.0151,200,polar2,polar,500,3000,0.8843,0.9397,0.9488,0.9590,0.1450,0.3477,0.2047,0.5768
flow,2,4,150,0.0151,200,polar3,polar,500,3000,0.8843,0.9561,0.9649,0.9705,0.2178,0.3808,0.2771,0.6210
flow,2,4,150,0.0151,200,polar8,polar,500,3000,0.8843,0.9626,0.9715,0.9752,0.2572,0.3841,0.3081,0.6398
flow,2,4,150,0.0151,200,mlp,mlp,500,3000,0.8843,0.9694,0.9795,0.9784,0.3643,0.3113,0.3357,0.6576
flow,2,4,150,0.0151,200,knn,knn,1000,6000,0.8835,0.9444,0.9518,0.9625,0.1865,0.4570,0.2649,0.6083
flow,2,4,150,0.0151,200,altered_knn,altered_knn,1000,4000,0.8835,0.9056,0.9129,0.9446,0.0797,0.4305,0.1344,0.5237
flow,2,4,150,0.0151,200,kernel,kernel,1000,6000,0.8835,0.9457,0.9540,0.9628,0.1855,0.4073,0.2549,0.6044
flow,2,4,150,0.0151,200,linear,linear,1000,6000,0.8835,0.1880,0.1795,0.2627,0.0137,0.7450,0.0270,0.1032
flow,2,4,150,0.0151,200,quadratic,quadratic,1000,6000,0.8835,0.9500,0.9593,0.9623,0.2459,0.3444,0.2869,0.6231
flow,2,4,150,0.0151,200,polar2,polar,1000,6000,0.8835,0.9453,0.9545,0.9627,0.1643,0.3510,0.2239,0.5892
flow,2,4,150,0.0151,200,polar3,polar,1000,6000,0.8835,0.9598,0.9685,0.9729,0.2505,0.3974,0.3073,0.6379
flow,2,4,150,0.0151,200,polar8,polar,1000,6000,0.8835,0.9648,0.9737,0.9755,0.3128,0.3874,0.3462,0.6599
flow,2,4,150,0.0151,200,mlp,mlp,1000,6000,0.8835,0.9699,0.9799,0.9785,0.3934,0.3179,0.3516,0.6658
flow,2,8,150,0.0299,200,analytic,analytic,0,0,nan,0.8948,0.9170,0.9080,0.4953,0.1773,0.2611,0.5890
flow,2,8,150,0.0299,200,knn,knn,125,1496,0.8663,0.8024,0.8169,0.8300,0.1682,0.3328,0.2235,0.5202
flow,2,8,150,0.0299,200,altered_knn,altered_knn,125,1000,0.8663,0.8140,0.8379,0.8254,0.4035,0.0385,0.0702,0.4541
flow,2,8,150,0.0299,200,kernel,kernel,125,1496,0.8663,0.8262,0.8406,0.8617,0.1409,0.3595,0.2024,0.5215
flow,2,8,150,0.0299,200,linear,linear,125,1496,0.8663,0.1065,0.0850,0.1305,0.0265,0.8027,0.0513,0.0682
flow,2,8,150,0.0299,200,quadratic,quadratic,125,1496,0.8663,0.8561,0.8705,0.8889,0.1740,0.3896,0.2406,0.5555
flow,2,8,150,0.0299,200,polar2,polar,125,1496,0.8663,0.8273,0.8412,0.8596,0.1627,0.3763,0.2272,0.5342
flow,2,8,150,0.0299,200,polar3,polar,125,1496,0.8663,0.8506,0.8669,0.8805,0.1651,0.3244,0.2188,0.5429
flow,2,8,150,0.0299,200,polar8,polar,125,1496,0.8663,0.8801,0.8980,0.9022,0.2281,0.3010,0.2596,0.5788
flow,2,8,150,0.0299,200,mlp,mlp,125,1496,0.8663,0.8814,0.9009,0.9022,0.2269,0.2508,0.2383,0.5696
flow,2,8,150,0.0299,200,knn,knn,250,3000,0.8577,0.8382,0.8531,0.8638,0.1963,0.3562,0.2531,0.5531
flow,2,8,150,0.0299,200,altered_knn,altered_knn,250,2000,0.8577,0.8506,0.8741,0.8704,0.1176,0.0870,0.1000,0.4871
flow,2,8,150,0.0299,200,kernel,kernel,250,3000,0.8577,0.8465,0.8621,0.8777,0.1598,0.3428,0.2180,0.5400
flow,2,8,150,0.0299,200,linear,linear,250,3000,0.8577,0.0905,0.0688,0.1113,0.0258,0.7960,0.0499,0.0594
flow,2,8,150,0.0299,200,quadratic,quadratic,250,3000,0.8577,0.8586,0.8730,0.8914,0.1718,0.3946,0.2394,0.5562
flow,2,8,150,0.0299,200,polar2,polar,250,3000,0.8577,0.8457,0.8602,0.8743,0.1826,0.3763,0.2459,0.5530
flow,2,8,150,0.0299,200,polar3,polar,250,3000,0.8577,0.8665,0.8834,0.8919,0.1975,0.3177,0.2436,0.5635
flow,2,8,150,0.0299,200,polar8,polar,250,3000,0.8577,0.8887,0.9069,0.9069,0.2915,0.2993,0.2954,0.6011
flow,2,8,150,0.0299,200,mlp,mlp,250,3000,0.8577,0.8920,0.9124,0.9060,0.4059,0.2308,0.2942,0.6033
flow,2,8,150,0.0299,200,knn,knn,500,6000,0.8468,0.8609,0.8764,0.8880,0.1927,0.3612,0.2513,0.5638
flow,2,8,150,0.0299,200,altered_knn,altered_knn,500,4000,0.8468,0.8636,0.8888,0.8763,0.4308,0.0468,0.0845,0.4866
flow,2,8,150,0.0299,200,kernel,kernel,500,6000,0.8468,0.8586,0.8748,0.8885,0.1652,0.3344,0.2211,0.5479
flow,2,8,150,0.0299,200,linear,linear,500,6000,0.8468,0.0945,0.0731,0.1176,0.0257,0.7893,0.0498,0.0614
flow,2,8,150,0.0299,200,quadratic,quadratic,500,6000,0.8468,0.8512,0.8654,0.8872,0.1542,0.3913,0.2212,0.5433
flow,2,8,150,0.0299,200,polar2,polar,500,6000,0.8468,0.8387,0.8530,0.8720,0.1498,0.3746,0.2140,0.5335
flow,2,8,150,0.0299,200,polar3,polar,500,6000,0.8468,0.8711,0.8874,0.8953,0.2099,0.3411,0.2599,0.5737
flow,2,8,150,0.0299,200,polar8,polar,500,6000,0.8468,0.8911,0.9087,0.9086,0.3132,0.3211,0.3171,0.6129
flow,2,8,150,0.0299,200,mlp,mlp,500,6000,0.8468,0.8941,0.9140,0.9070,0.4625,0.2475,0.3224,0.6182
flow,2,8,150,0.0299,200,knn,knn,1000,12000,0.8431,0.8749,0.8917,0.8989,0.2131,0.3311,0.2593,0.5755
flow,2,8,150,0.0299,200,altered_knn,altered_knn,1000,8000,0.8431,0.8792,0.9058,0.8922,0.4762,0.0167,0.0323,0.4691
