process,d,K,T_train,hall_gt,T,n_anchors,roundtrip_acc,model,arch,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,8,4,150,0.0150,150,3000,0.9497,polar3,polar,0.9038,0.9089,0.9144,0.3173,0.5700,0.4076,0.6583
ddim,8,4,150,0.0150,150,3000,0.9497,polar8,polar,0.8786,0.8849,0.8895,0.2854,0.4633,0.3532,0.6191
ddim,8,4,150,0.0150,150,3000,0.9497,mlp,mlp,0.9089,0.9151,0.9186,0.3326,0.5067,0.4016,0.6583
ddim,8,8,150,0.0228,150,6000,0.9490,analytic,analytic,0.8734,0.8871,0.8808,0.5078,0.2867,0.3664,0.6268
ddim,8,8,150,0.0228,150,6000,0.9490,knn,knn,0.5825,0.5927,0.5913,0.1288,0.1488,0.1381,0.3654
ddim,8,8,150,0.0228,150,6000,0.9490,altered_knn,altered_knn,0.7573,0.7740,0.7664,0.1439,0.0438,0.0671,0.4206
ddim,8,8,150,0.0228,150,6000,0.9490,kernel,kernel,0.0228,0.0000,0.0000,0.0228,1.0000,0.0447,0.0223
ddim,8,8,150,0.0228,150,6000,0.9490,linear,linear,0.1998,0.1869,0.3003,0.0214,0.7527,0.0416,0.1142
ddim,8,8,150,0.0228,150,6000,0.9490,quadratic,quadratic,0.8559,0.8660,0.8641,0.4376,0.4223,0.4298,0.6479
ddim,8,8,150,0.0228,150,6000,0.9490,polar2,polar,0.8663,0.8756,0.8760,0.3993,0.4726,0.4329,0.6542
ddim,8,8,150,0.0228,150,6000,0.9490,polar3,polar,0.8603,0.8698,0.8717,0.3404,0.4551,0.3895,0.6296
ddim,8,8,150,0.0228,150,6000,0.9490,polar8,polar,0.8363,0.8461,0.8486,0.2975,0.4179,0.3476,0.5968
ddim,8,8,150,0.0228,150,6000,0.9490,mlp,mlp,0.8508,0.8613,0.8620,0.3358,0.4026,0.3662,0.6138
ddim,8,16,150,0.0255,150,12000,0.9338,analytic,analytic,0.8448,0.8615,0.8559,0.3962,0.2059,0.2710,0.5662
ddim,8,16,150,0.0255,150,12000,0.9338,knn,knn,0.5095,0.5164,0.5296,0.0803,0.2471,0.1212,0.3188
ddim,8,16,150,0.0255,150,12000,0.9338,altered_knn,altered_knn,0.6739,0.6808,0.7276,0.0695,0.4118,0.1189,0.3998
ddim,8,16,150,0.0255,150,12000,0.9338,kernel,kernel,0.0255,0.0000,0.0000,0.0255,1.0000,0.0497,0.0249
ddim,8,16,150,0.0255,150,12000,0.9338,linear,linear,0.1243,0.1057,0.1929,0.0239,0.8333,0.0465,0.0761
ddim,8,16,150,0.0255,150,12000,0.9338,quadratic,quadratic,0.8357,0.8499,0.8482,0.3512,0.2961,0.3213,0.5856
ddim,8,16,150,0.0255,150,12000,0.9338,polar2,polar,0.8327,0.8457,0.8468,0.3110,0.3373,0.3236,0.5846
ddim,8,16,150,0.0255,150,12000,0.9338,polar3,polar,0.8291,0.8422,0.8442,0.2821,0.3314,0.3048,0.5735
ddim,8,16,150,0.0255,150,12000,0.9338,polar8,polar,0.8184,0.8311,0.8351,0.2475,0.3333,0.2840,0.5576
ddim,8,16,150,0.0255,150,12000,0.9338,mlp,mlp,0.8138,0.8272,0.8290,0.2605,0.3039,0.2805,0.5539
ddim,16,2,150,0.0207,150,1500,0.9680,analytic,analytic,0.9507,0.9631,0.9576,0.8042,0.3663,0.5033,0.7332
ddim,16,2,150,0.0207,150,1500,0.9680,knn,knn,0.7651,0.7813,0.7720,0.3333,0.0048,0.0095,0.3954
ddim,16,2,150,0.0207,150,1500,0.9680,altered_knn,altered_knn,0.5662,0.5649,0.7160,0.0302,0.6289,0.0576,0.3113
ddim,16,2,150,0.0207,150,1500,0.9680,kernel,kernel,0.8963,0.9153,0.9057,0.0000,0.0000,0.0000,0.4576
ddim,16,2,150,0.0207,150,1500,0.9680,linear,linear,0.7136,0.7223,0.8292,0.0230,0.3012,0.0427,0.3825
ddim,16,2,150,0.0207,150,1500,0.9680,quadratic,quadratic,0.9329,0.9436,0.9436,0.4234,0.4265,0.4250,0.6843
ddim,16,2,150,0.0207,150,1500,0.9680,polar2,polar,0.9363,0.9399,0.9460,0.4762,0.7711,0.5888,0.7643
ddim,16,2,150,0.0207,150,1500,0.9680,polar3,polar,0.9233,0.9307,0.9326,0.4780,0.5759,0.5224,0.7265
ddim,16,2,150,0.0207,150,1500,0.9680,polar8,polar,0.8938,0.9051,0.9031,0.4545,0.3614,0.4027,0.6539
ddim,16,2,150,0.0207,150,1500,0.9680,mlp,mlp,0.9405,0.9492,0.9494,0.5189,0.5301,0.5244,0.7368
ddim,16,4,150,0.0159,150,3000,0.9603,analytic,analytic,0.9417,0.9494,0.9469,0.6835,0.4671,0.5549,0.7522
ddim,16,4,150,0.0159,150,3000,0.9603,knn,knn,0.6205,0.6303,0.6258,0.1163,0.0157,0.0276,0.3290
ddim,16,4,150,0.0159,150,3000,0.9603,altered_knn,altered_knn,0.8117,0.8246,0.8199,0.0707,0.0219,0.0335,0.4290
ddim,16,4,150,0.0159,150,3000,0.9603,kernel,kernel,0.8504,0.8642,0.8580,0.0000,0.0000,0.0000,0.4321
ddim,16,4,150,0.0159,150,3000,0.9603,linear,linear,0.4476,0.4481,0.6111,0.0124,0.4201,0.0240,0.2361
ddim,16,4,150,0.0159,150,3000,0.9603,quadratic,quadratic,0.9089,0.9144,0.9183,0.3709,0.5674,0.4486,0.6815
ddim,16,4,150,0.0159,150,3000,0.9603,polar2,polar,0.9110,0.9129,0.9219,0.3598,0.7962,0.4956,0.7043
ddim,16,4,150,0.0159,150,3000,0.9603,polar3,polar,0.8975,0.9008,0.9072,0.3694,0.6959,0.4826,0.6917
ddim,16,4,150,0.0159,150,3000,0.9603,polar8,polar,0.8697,0.8749,0.8780,0.3816,0.5455,0.4490,0.6620
ddim,16,4,150,0.0159,150,3000,0.9603,mlp,mlp,0.9144,0.9195,0.9230,0.4042,0.6019,0.4836,0.7015
ddim,16,8,150,0.0382,150,6000,0.9580,analytic,analytic,0.9198,0.9457,0.9329,0.8402,0.2680,0.4063,0.6760
ddim,16,8,150,0.0382,150,6000,0.9580,knn,knn,0.4900,0.5082,0.5004,0.1231,0.0314,0.0500,0.2791
ddim,16,8,150,0.0382,150,6000,0.9580,altered_knn,altered_knn,0.7192,0.7375,0.7615,0.1011,0.2614,0.1458,0.4416
ddim,16,8,150,0.0382,150,6000,0.9580,kernel,kernel,0.0382,0.0000,0.0000,0.0382,1.0000,0.0737,0.0368
ddim,16,8,150,0.0382,150,6000,0.9580,linear,linear,0.2888,0.2751,0.4233,0.0339,0.6353,0.0643,0.1697
ddim,16,8,150,0.0382,150,6000,0.9580,quadratic,quadratic,0.8811,0.9000,0.8939,0.6114,0.4052,0.4874,0.6937
ddim,16,8,150,0.0382,150,6000,0.9580,polar2,polar,0.8901,0.9036,0.9025,0.5867,0.5529,0.5693,0.7364
ddim,16,8,150,0.0382,150,6000,0.9580,polar3,polar,0.8671,0.8814,0.8788,0.6009,0.5098,0.5516,0.7165
ddim,16,8,150,0.0382,150,6000,0.9580,polar8,polar,0.8275,0.8437,0.8386,0.6149,0.4196,0.4988,0.6713
ddim,16,8,150,0.0382,150,6000,0.9580,mlp,mlp,0.8805,0.8990,0.8916,0.7098,0.4157,0.5243,0.7117
ddim,16,16,150,0.0438,150,12000,0.9572,analytic,analytic,0.8343,0.8623,0.8488,0.7434,0.2246,0.3450,0.6037
ddim,16,16,150,0.0438,150,12000,0.9572,knn,knn,0.3948,0.4093,0.4028,0.1271,0.0775,0.0963,0.2528
ddim,16,16,150,0.0438,150,12000,0.9572,altered_knn,altered_knn,0.6701,0.6916,0.7057,0.1063,0.2007,0.1390,0.4153
ddim,16,16,150,0.0438,150,12000,0.9572,kernel,kernel,0.0438,0.0000,0.0000,0.0439,1.0000,0.0840,0.0420
ddim,16,16,150,0.0438,150,12000,0.9572,linear,linear,0.1860,0.1657,0.2865,0.0338,0.6306,0.0641,0.1149
ddim,16,16,150,0.0438,150,12000,0.9572,quadratic,quadratic,0.8144,0.8350,0.8280,0.5882,0.3649,0.4504,0.6427
ddim,16,16,150,0.0438,150,12000,0.9572,polar2,polar,0.8131,0.8297,0.8265,0.5492,0.4515,0.4956,0.6627
