sampler,d,K,n_seeds,hall_gt,hall_gt_std,model,arch,n_per_mode,n_anchors,full_acc,full_acc_std,mode_acc,mode_acc_std,mode_f1,mode_f1_std,hall_prec,hall_prec_std,hall_rec,hall_rec_std,hall_f1,hall_f1_std,balanced,balanced_std
ddim,8,4,3,0.0110,0.0001,quadratic_cal,quadratic,20000,120000,0.9532,0.0077,0.9568,0.0075,0.9563,0.0078,0.6549,0.0294,0.6272,0.0280,0.6402,0.0222,0.7985,0.0138
ddim,8,4,3,0.0110,0.0001,polar8,polar,20000,120000,0.9852,0.0008,0.9878,0.0006,0.9875,0.0008,0.7706,0.0043,0.7520,0.0154,0.7611,0.0086,0.8744,0.0045
ddim,8,4,3,0.0110,0.0001,polar8_cal,polar,20000,120000,0.9846,0.0007,0.9870,0.0007,0.9874,0.0008,0.7097,0.0232,0.7695,0.0181,0.7378,0.0061,0.8624,0.0034
ddim,8,4,3,0.0110,0.0001,knn,knn,50000,300000,0.7677,0.0074,0.7740,0.0075,0.7719,0.0072,0.4330,0.0339,0.2015,0.0145,0.2749,0.0201,0.5245,0.0101
ddim,8,4,3,0.0110,0.0001,altered_knn,altered_knn,50000,200000,0.8467,0.0333,0.8534,0.0349,0.8849,0.0115,0.0363,0.0072,0.2415,0.1095,0.0605,0.0086,0.4570,0.0210
ddim,8,4,3,0.0110,0.0001,quadratic,quadratic,50000,300000,0.9566,0.0075,0.9609,0.0075,0.9594,0.0075,0.7665,0.0183,0.5753,0.0281,0.6571,0.0250,0.8090,0.0150
ddim,8,4,3,0.0110,0.0001,quadratic_cal,quadratic,50000,300000,0.9558,0.0073,0.9594,0.0071,0.9589,0.0074,0.6732,0.0397,0.6318,0.0226,0.6510,0.0217,0.8052,0.0129
ddim,8,4,3,0.0110,0.0001,polar8,polar,50000,300000,0.9860,0.0007,0.9885,0.0006,0.9882,0.0007,0.7856,0.0132,0.7539,0.0158,0.7692,0.0091,0.8789,0.0048
ddim,8,4,3,0.0110,0.0001,polar8_cal,polar,50000,300000,0.9855,0.0008,0.9879,0.0008,0.9881,0.0007,0.7372,0.0629,0.7712,0.0316,0.7511,0.0222,0.8695,0.0115
ddim,8,4,3,0.0110,0.0001,knn,knn,100000,600000,0.7834,0.0076,0.7895,0.0077,0.7873,0.0073,0.4716,0.0164,0.2287,0.0167,0.3079,0.0186,0.5487,0.0102
ddim,8,4,3,0.0110,0.0001,altered_knn,altered_knn,100000,400000,0.8506,0.0590,0.8581,0.0620,0.8857,0.0213,0.0379,0.0109,0.1768,0.2032,0.0395,0.0059,0.4488,0.0288
ddim,8,4,3,0.0110,0.0001,quadratic,quadratic,100000,600000,0.9630,0.0061,0.9673,0.0060,0.9658,0.0061,0.7708,0.0137,0.5784,0.0238,0.6608,0.0202,0.8140,0.0116
