sampler,seed,d,K,hall_gt,model,arch,n_per_mode,n_anchors,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
flow,200,2,8,0.0110,polar8_cal,polar,20000,240000,0.9871,0.9918,0.9920,0.5416,0.5592,0.5503,0.7711
flow,200,2,8,0.0110,knn,knn,50000,600000,0.9878,0.9922,0.9925,0.5554,0.5911,0.5727,0.7824
flow,200,2,8,0.0110,altered_knn,altered_knn,50000,400000,0.9829,0.9913,0.9902,0.2852,0.2318,0.2557,0.6235
flow,200,2,8,0.0110,quadratic,quadratic,50000,600000,0.8913,0.8951,0.9391,0.0579,0.5478,0.1047,0.4999
flow,200,2,8,0.0110,quadratic_cal,quadratic,50000,600000,0.9721,0.9789,0.9803,0.2846,0.3582,0.3172,0.6481
flow,200,2,8,0.0110,polar8,polar,50000,600000,0.9869,0.9910,0.9922,0.5108,0.6207,0.5604,0.7757
flow,200,2,8,0.0110,polar8_cal,polar,50000,600000,0.9875,0.9924,0.9922,0.5628,0.5433,0.5529,0.7726
flow,200,2,8,0.0110,knn,knn,100000,1200000,0.9879,0.9927,0.9925,0.5812,0.5564,0.5685,0.7806
flow,200,2,8,0.0110,altered_knn,altered_knn,100000,800000,0.9839,0.9929,0.9905,0.3016,0.1731,0.2200,0.6064
flow,200,2,8,0.0110,quadratic,quadratic,100000,1200000,0.9134,0.9177,0.9526,0.0693,0.5256,0.1224,0.5201
flow,200,2,8,0.0110,quadratic_cal,quadratic,100000,1200000,0.9770,0.9837,0.9849,0.3077,0.3753,0.3381,0.6609
flow,200,2,8,0.0110,polar8,polar,100000,1200000,0.9874,0.9918,0.9923,0.5426,0.5911,0.5658,0.7788
flow,200,2,8,0.0110,polar8_cal,polar,100000,1200000,0.9877,0.9925,0.9923,0.5758,0.5518,0.5635,0.7780
flow,0,4,2,0.0098,knn,knn,20000,60000,0.9505,0.9558,0.9541,0.6508,0.4173,0.5085,0.7322
flow,0,4,2,0.0098,altered_knn,altered_knn,20000,40000,0.9421,0.9506,0.9581,0.0316,0.0814,0.0455,0.4981
flow,0,4,2,0.0098,quadratic,quadratic,20000,60000,0.9914,0.9953,0.9939,0.8252,0.6005,0.6951,0.8452
flow,0,4,2,0.0098,quadratic_cal,quadratic,20000,60000,0.9909,0.9942,0.9937,0.7358,0.6590,0.6953,0.8447
flow,0,4,2,0.0098,polar8,polar,20000,60000,0.9968,0.9986,0.9983,0.8774,0.8193,0.8474,0.9230
flow,0,4,2,0.0098,polar8_cal,polar,20000,60000,0.9967,0.9986,0.9981,0.8895,0.7990,0.8418,0.9202
flow,0,4,2,0.0098,knn,knn,50000,150000,0.9619,0.9664,0.9650,0.7236,0.5064,0.5958,0.7811
flow,0,4,2,0.0098,altered_knn,altered_knn,50000,100000,0.9165,0.9223,0.9528,0.0440,0.3282,0.0776,0.5000
flow,0,4,2,0.0098,quadratic,quadratic,50000,150000,0.9920,0.9960,0.9946,0.8246,0.5980,0.6932,0.8446
flow,0,4,2,0.0098,quadratic_cal,quadratic,50000,150000,0.9918,0.9951,0.9945,0.7529,0.6590,0.7028,0.8490
flow,0,4,2,0.0098,polar8,polar,50000,150000,0.9968,0.9985,0.9982,0.8733,0.8244,0.8482,0.9233
flow,0,4,2,0.0098,polar8_cal,polar,50000,150000,0.9967,0.9986,0.9982,0.8760,0.8092,0.8413,0.9199
flow,0,4,2,0.0098,knn,knn,100000,300000,0.9694,0.9737,0.9723,0.7536,0.5293,0.6218,0.7978
flow,0,4,2,0.0098,altered_knn,altered_knn,100000,200000,0.9530,0.9613,0.9668,0.0502,0.1069,0.0683,0.5148
flow,0,4,2,0.0098,quadratic,quadratic,100000,300000,0.9942,0.9980,0.9967,0.8299,0.6081,0.7019,0.8500
flow,0,4,2,0.0098,quadratic_cal,quadratic,100000,300000,0.9940,0.9974,0.9966,0.7748,0.6565,0.7107,0.8541
flow,0,4,2,0.0098,polar8,polar,100000,300000,0.9968,0.9986,0.9983,0.8822,0.8193,0.8496,0.9241
flow,0,4,2,0.0098,polar8_cal,polar,100000,300000,0.9967,0.9987,0.9982,0.8876,0.8041,0.8438,0.9212
flow,100,4,2,0.0091,knn,knn,20000,60000,0.9527,0.9575,0.9560,0.6502,0.4341,0.5206,0.7390
flow,100,4,2,0.0091,altered_knn,altered_knn,20000,40000,0.9395,0.9470,0.9586,0.0340,0.1236,0.0534,0.5002
flow,100,4,2,0.0091,quadratic,quadratic,20000,60000,0.9890,0.9925,0.9915,0.7936,0.6126,0.6915,0.8420
flow,100,4,2,0.0091,quadratic_cal,quadratic,20000,60000,0.9874,0.9898,0.9906,0.6154,0.7253,0.6658,0.8278
flow,100,4,2,0.0091,polar8,polar,20000,60000,0.9960,0.9969,0.9973,0.8150,0.8956,0.8534,0.9251
flow,100,4,2,0.0091,polar8_cal,polar,20000,60000,0.9959,0.9968,0.9973,0.8034,0.8984,0.8482,0.9225
flow,100,4,2,0.0091,knn,knn,50000,150000,0.9643,0.9686,0.9672,0.7229,0.4945,0.5873,0.7779
flow,100,4,2,0.0091,altered_knn,altered_knn,50000,100000,0.9458,0.9535,0.9631,0.0363,0.1154,0.0552,0.5043
flow,100,4,2,0.0091,quadratic,quadratic,50000,150000,0.9907,0.9941,0.9930,0.8014,0.6209,0.6997,0.8469
flow,100,4,2,0.0091,quadratic_cal,quadratic,50000,150000,0.9889,0.9913,0.9921,0.6125,0.7253,0.6642,0.8277
