sampler,seed,d,K,hall_gt,model,arch,n_per_mode,n_anchors,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,0,16,2,0.0109,knn,knn,100000,300000,0.7980,0.8067,0.7980,0.4615,0.0137,0.0267,0.4167
ddim,0,16,2,0.0109,altered_knn,altered_knn,100000,200000,0.8652,0.8730,0.8967,0.0257,0.1556,0.0442,0.4586
ddim,0,16,2,0.0109,quadratic,quadratic,100000,300000,0.9539,0.9596,0.9545,0.9455,0.4371,0.5978,0.7787
ddim,0,16,2,0.0109,quadratic_cal,quadratic,100000,300000,0.9539,0.9562,0.9544,0.6842,0.7437,0.7127,0.8345
ddim,0,16,2,0.0109,polar8,polar,100000,300000,0.9919,0.9934,0.9942,0.7335,0.8627,0.7928,0.8931
ddim,0,16,2,0.0109,polar8_cal,polar,100000,300000,0.9926,0.9941,0.9944,0.7883,0.8604,0.8228,0.9084
ddim,0,16,4,0.0101,knn,knn,20000,120000,0.6539,0.6601,0.6533,0.2946,0.0410,0.0720,0.3660
ddim,0,16,4,0.0101,altered_knn,altered_knn,20000,80000,0.8302,0.8381,0.8372,0.0391,0.0509,0.0443,0.4412
ddim,0,16,4,0.0101,quadratic,quadratic,20000,120000,0.9298,0.9342,0.9311,0.7691,0.5006,0.6065,0.7703
ddim,0,16,4,0.0101,quadratic_cal,quadratic,20000,120000,0.9292,0.9322,0.9308,0.6335,0.6335,0.6335,0.7829
ddim,0,16,4,0.0101,polar8,polar,20000,120000,0.9848,0.9868,0.9864,0.7620,0.7913,0.7764,0.8816
ddim,0,16,4,0.0101,polar8_cal,polar,20000,120000,0.9840,0.9858,0.9863,0.6807,0.8050,0.7376,0.8617
ddim,0,16,4,0.0101,knn,knn,50000,300000,0.6664,0.6727,0.6656,0.4082,0.0497,0.0886,0.3807
ddim,0,16,4,0.0101,altered_knn,altered_knn,50000,200000,0.7397,0.7436,0.8183,0.0193,0.3565,0.0365,0.3901
ddim,0,16,4,0.0101,quadratic,quadratic,50000,300000,0.9460,0.9504,0.9474,0.8071,0.5093,0.6245,0.7875
ddim,0,16,4,0.0101,quadratic_cal,quadratic,50000,300000,0.9454,0.9484,0.9471,0.6629,0.6522,0.6575,0.8029
ddim,0,16,4,0.0101,polar8,polar,50000,300000,0.9875,0.9894,0.9888,0.8231,0.7975,0.8101,0.8997
ddim,0,16,4,0.0101,polar8_cal,polar,50000,300000,0.9866,0.9883,0.9886,0.7118,0.8224,0.7631,0.8757
ddim,0,16,4,0.0101,knn,knn,100000,600000,0.6716,0.6780,0.6713,0.4138,0.0447,0.0807,0.3794
ddim,0,16,4,0.0101,altered_knn,altered_knn,100000,400000,0.8312,0.8390,0.8436,0.0276,0.0696,0.0395,0.4392
ddim,0,16,4,0.0101,quadratic,quadratic,100000,600000,0.9744,0.9788,0.9764,0.8242,0.5416,0.6537,0.8162
ddim,0,16,4,0.0101,quadratic_cal,quadratic,100000,600000,0.9741,0.9768,0.9763,0.6903,0.7006,0.6954,0.8361
ddim,0,16,4,0.0101,polar8,polar,100000,600000,0.9879,0.9898,0.9892,0.8340,0.8050,0.8192,0.9045
ddim,0,16,4,0.0101,polar8_cal,polar,100000,600000,0.9872,0.9886,0.9890,0.7363,0.8534,0.7906,0.8896
ddim,0,16,8,0.0109,knn,knn,20000,240000,0.5333,0.5383,0.5345,0.1431,0.0804,0.1029,0.3206
ddim,0,16,8,0.0109,altered_knn,altered_knn,20000,160000,0.7674,0.7747,0.7819,0.0334,0.1033,0.0505,0.4126
ddim,0,16,8,0.0109,quadratic,quadratic,20000,240000,0.9252,0.9297,0.9273,0.6758,0.5109,0.5819,0.7558
ddim,0,16,8,0.0109,quadratic_cal,quadratic,20000,240000,0.9237,0.9272,0.9265,0.5494,0.6096,0.5780,0.7526
ddim,0,16,8,0.0109,polar8,polar,20000,240000,0.9770,0.9800,0.9786,0.8432,0.7038,0.7672,0.8736
ddim,0,16,8,0.0109,polar8_cal,polar,20000,240000,0.9765,0.9793,0.9785,0.7636,0.7268,0.7447,0.8620
ddim,0,16,8,0.0109,knn,knn,50000,600000,0.5497,0.5548,0.5502,0.1608,0.0844,0.1107,0.3327
ddim,0,16,8,0.0109,altered_knn,altered_knn,50000,400000,0.7776,0.7853,0.7869,0.0408,0.0729,0.0523,0.4188
ddim,0,16,8,0.0109,quadratic,quadratic,50000,600000,0.9532,0.9581,0.9554,0.7919,0.5132,0.6228,0.7904
ddim,0,16,8,0.0109,quadratic_cal,quadratic,50000,600000,0.9519,0.9551,0.9547,0.6119,0.6561,0.6332,0.7942
ddim,0,16,8,0.0109,polar8,polar,50000,600000,0.9790,0.9819,0.9807,0.8272,0.7199,0.7698,0.8758
ddim,0,16,8,0.0109,polar8_cal,polar,50000,600000,0.9788,0.9813,0.9807,0.7726,0.7509,0.7616,0.8715
ddim,0,16,8,0.0109,knn,knn,100000,1200000,0.5596,0.5648,0.5604,0.1944,0.0878,0.1210,0.3429
ddim,0,16,8,0.0109,altered_knn,altered_knn,100000,800000,0.7635,0.7694,0.7922,0.0357,0.2325,0.0619,0.4156
ddim,0,16,8,0.0109,quadratic,quadratic,100000,1200000,0.9630,0.9677,0.9651,0.8108,0.5339,0.6438,0.8058
ddim,0,16,8,0.0109,quadratic_cal,quadratic,100000,1200000,0.9615,0.9645,0.9643,0.6198,0.6889,0.6525,0.8085
ddim,0,16,8,0.0109,polar8,polar,100000,1200000,0.9779,0.9807,0.9804,0.7002,0.7239,0.7118,0.8463
ddim,0,16,8,0.0109,polar8_cal,polar,100000,1200000,0.9780,0.9811,0.9804,0.7261,0.7015,0.7136,0.8473
ddim,0,16,16,0.0116,knn,knn,20000,480000,0.4399,0.4437,0.4367,0.0782,0.1214,0.0951,0.2694
ddim,0,16,16,0.0116,altered_knn,altered_knn,20000,320000,0.7075,0.7147,0.7026,0.0455,0.0899,0.0604,0.3875
ddim,0,16,16,0.0116,quadratic,quadratic,20000,480000,0.9279,0.9333,0.9198,0.6759,0.4643,0.5505,0.7419
ddim,0,16,16,0.0116,quadratic_cal,quadratic,20000,480000,0.9269,0.9316,0.9194,0.5760,0.5292,0.5516,0.7416
ddim,0,16,16,0.0116,polar8,polar,20000,480000,0.9622,0.9663,0.9617,0.6012,0.6135,0.6072,0.7868
ddim,0,16,16,0.0116,polar8_cal,polar,20000,480000,0.9622,0.9663,0.9617,0.5998,0.6162,0.6079,0.7871
ddim,0,16,16,0.0116,knn,knn,50000,1200000,0.4585,0.4625,0.4541,0.0882,0.1182,0.1010,0.2818
ddim,0,16,16,0.0116,altered_knn,altered_knn,50000,800000,0.7116,0.7186,0.7106,0.0424,0.1201,0.0627,0.3906
ddim,0,16,16,0.0116,quadratic,quadratic,50000,1200000,0.9479,0.9536,0.9445,0.7421,0.4571,0.5657,0.7597
ddim,0,16,16,0.0116,quadratic_cal,quadratic,50000,1200000,0.9467,0.9512,0.9440,0.5938,0.5588,0.5758,0.7635
ddim,0,16,16,0.0116,polar8,polar,50000,1200000,0.9661,0.9701,0.9657,0.6750,0.6205,0.6466,0.8083
ddim,0,16,16,0.0116,polar8_cal,polar,50000,1200000,0.9659,0.9697,0.9657,0.6455,0.6412,0.6433,0.8065
ddim,0,16,16,0.0116,knn,knn,100000,2400000,0.4720,0.4760,0.4681,0.0991,0.1276,0.1115,0.2938
ddim,0,16,16,0.0116,altered_knn,altered_knn,100000,1600000,0.7156,0.7224,0.7168,0.0420,0.1384,0.0645,0.3934
ddim,0,16,16,0.0116,quadratic,quadratic,100000,2400000,0.9507,0.9564,0.9479,0.7433,0.4614,0.5693,0.7629
ddim,0,16,16,0.0116,quadratic_cal,quadratic,100000,2400000,0.9497,0.9543,0.9476,0.6086,0.5572,0.5818,0.7681
ddim,0,16,16,0.0116,polar8,polar,100000,2400000,0.9676,0.9717,0.9668,0.7650,0.6205,0.6852,0.8284
ddim,0,16,16,0.0116,polar8_cal,polar,100000,2400000,0.9671,0.9706,0.9669,0.6725,0.6694,0.6710,0.8208
ddim,0,32,2,0.0094,knn,knn,20000,60000,0.7471,0.7541,0.7481,0.2500,0.0053,0.0104,0.3823
ddim,0,32,2,0.0094,altered_knn,altered_knn,20000,40000,0.7394,0.7416,0.8419,0.0202,0.5040,0.0388,0.3902
ddim,0,32,2,0.0094,quadratic,quadratic,20000,60000,0.9457,0.9507,0.9467,0.7585,0.4164,0.5377,0.7442
ddim,0,32,2,0.0094,quadratic_cal,quadratic,20000,60000,0.9433,0.9461,0.9456,0.4959,0.6419,0.5595,0.7528
ddim,0,32,2,0.0094,polar8,polar,20000,60000,0.9850,0.9857,0.9857,0.7918,0.9178,0.8501,0.9179
ddim,0,32,2,0.0094,polar8_cal,polar,20000,60000,0.9837,0.9840,0.9855,0.6660,0.9523,0.7838,0.8839
ddim,0,32,2,0.0094,knn,knn,50000,150000,0.7613,0.7685,0.7619,0.4000,0.0053,0.0105,0.3895
ddim,0,32,2,0.0094,altered_knn,altered_knn,50000,100000,0.8396,0.8454,0.8855,0.0230,0.2387,0.0419,0.4436
ddim,0,32,2,0.0094,quadratic,quadratic,50000,150000,0.9465,0.9514,0.9473,0.8000,0.4350,0.5636,0.7575
ddim,0,32,2,0.0094,quadratic_cal,quadratic,50000,150000,0.9446,0.9478,0.9466,0.5360,0.6127,0.5718,0.7598
ddim,0,32,2,0.0094,polar8,polar,50000,150000,0.9860,0.9865,0.9869,0.7697,0.9310,0.8427,0.9146
ddim,0,32,2,0.0094,polar8_cal,polar,50000,150000,0.9850,0.9853,0.9867,0.6857,0.9549,0.7982,0.8918
ddim,0,32,2,0.0094,knn,knn,100000,300000,0.7623,0.7696,0.7632,0.0000,0.0000,0.0000,0.3848
ddim,0,32,2,0.0094,altered_knn,altered_knn,100000,200000,0.8513,0.8581,0.8850,0.0178,0.1353,0.0315,0.4448
ddim,0,32,2,0.0094,quadratic,quadratic,100000,300000,0.9512,0.9559,0.9517,0.8989,0.4483,0.5982,0.7771
ddim,0,32,2,0.0094,quadratic_cal,quadratic,100000,300000,0.9495,0.9521,0.9510,0.5858,0.6790,0.6290,0.7905
ddim,0,32,2,0.0094,polar8,polar,100000,300000,0.9881,0.9885,0.9899,0.6955,0.9390,0.7991,0.8938
ddim,0,32,2,0.0094,polar8_cal,polar,100000,300000,0.9879,0.9884,0.9899,0.6840,0.9416,0.7924,0.8904
ddim,0,32,4,0.0101,knn,knn,20000,120000,0.5847,0.5905,0.5843,0.1149,0.0124,0.0224,0.3064
ddim,0,32,4,0.0101,altered_knn,altered_knn,20000,80000,0.8171,0.8250,0.8231,0.0385,0.0483,0.0428,0.4339
ddim,0,32,4,0.0101,quadratic,quadratic,20000,120000,0.9362,0.9411,0.9374,0.7280,0.4610,0.5645,0.7528
ddim,0,32,4,0.0101,quadratic_cal,quadratic,20000,120000,0.9345,0.9381,0.9367,0.5372,0.5812,0.5583,0.7482
ddim,0,32,4,0.0101,polar8,polar,20000,120000,0.9752,0.9770,0.9753,0.8765,0.8005,0.8368,0.9069
ddim,0,32,4,0.0101,polar8_cal,polar,20000,120000,0.9746,0.9760,0.9752,0.7745,0.8340,0.8031,0.8895
ddim,0,32,4,0.0101,knn,knn,50000,300000,0.6015,0.6075,0.6007,0.1324,0.0112,0.0206,0.3140
ddim,0,32,4,0.0101,altered_knn,altered_knn,50000,200000,0.8177,0.8256,0.8241,0.0339,0.0458,0.0390,0.4323
ddim,0,32,4,0.0101,quadratic,quadratic,50000,300000,0.9440,0.9489,0.9452,0.7853,0.4622,0.5819,0.7654
ddim,0,32,4,0.0101,quadratic_cal,quadratic,50000,300000,0.9431,0.9465,0.9448,0.6044,0.6134,0.6089,0.7777
ddim,0,32,4,0.0101,polar8,polar,50000,300000,0.9811,0.9830,0.9820,0.8101,0.7980,0.8040,0.8935
ddim,0,32,4,0.0101,polar8_cal,polar,50000,300000,0.9812,0.9828,0.9821,0.7950,0.8216,0.8080,0.8954
ddim,0,32,4,0.0101,knn,knn,100000,600000,0.6076,0.6137,0.6073,0.1571,0.0136,0.0251,0.3194
ddim,0,32,4,0.0101,altered_knn,altered_knn,100000,400000,0.8158,0.8239,0.8207,0.0291,0.0273,0.0282,0.4260
ddim,0,32,4,0.0101,quadratic,quadratic,100000,600000,0.9588,0.9634,0.9600,0.8524,0.5081,0.6366,0.8000
ddim,0,32,4,0.0101,quadratic_cal,quadratic,100000,600000,0.9581,0.9610,0.9596,0.6679,0.6704,0.6691,0.8151
ddim,0,32,4,0.0101,polar8,polar,100000,600000,0.9842,0.9859,0.9869,0.6284,0.8216,0.7121,0.8490
ddim,0,32,4,0.0101,polar8_cal,polar,100000,600000,0.9857,0.9877,0.9874,0.7544,0.7918,0.7727,0.8802
ddim,0,32,8,0.0102,knn,knn,20000,240000,0.4624,0.4669,0.4629,0.0665,0.0306,0.0419,0.2544
ddim,0,32,8,0.0102,altered_knn,altered_knn,20000,160000,0.7601,0.7663,0.7778,0.0369,0.1560,0.0596,0.4130
ddim,0,32,8,0.0102,quadratic,quadratic,20000,240000,0.9317,0.9363,0.9339,0.6505,0.4826,0.5541,0.7452
ddim,0,32,8,0.0102,quadratic_cal,quadratic,20000,240000,0.9305,0.9343,0.9334,0.5382,0.5694,0.5533,0.7438
ddim,0,32,8,0.0102,polar8,polar,20000,240000,0.9736,0.9763,0.9750,0.8098,0.7187,0.7615,0.8689
ddim,0,32,8,0.0102,polar8_cal,polar,20000,240000,0.9730,0.9753,0.9747,0.7307,0.7517,0.7410,0.8582
ddim,0,32,8,0.0102,knn,knn,50000,600000,0.4754,0.4801,0.4754,0.0772,0.0269,0.0399,0.2600
ddim,0,32,8,0.0102,altered_knn,altered_knn,50000,400000,0.7672,0.7744,0.7766,0.0374,0.0734,0.0495,0.4120
ddim,0,32,8,0.0102,quadratic,quadratic,50000,600000,0.9589,0.9636,0.9609,0.8172,0.5003,0.6206,0.7921
ddim,0,32,8,0.0102,quadratic_cal,quadratic,50000,600000,0.9574,0.9603,0.9601,0.6019,0.6722,0.6351,0.7977
ddim,0,32,8,0.0102,polar8,polar,50000,600000,0.9761,0.9785,0.9790,0.6332,0.7401,0.6825,0.8305
ddim,0,32,8,0.0102,polar8_cal,polar,50000,600000,0.9765,0.9797,0.9792,0.6888,0.6728,0.6807,0.8302
ddim,0,32,8,0.0102,knn,knn,100000,1200000,0.4837,0.4885,0.4841,0.0730,0.0251,0.0373,0.2629
ddim,0,32,8,0.0102,altered_knn,altered_knn,100000,800000,0.7490,0.7552,0.7713,0.0276,0.1492,0.0466,0.4009
ddim,0,32,8,0.0102,quadratic,quadratic,100000,1200000,0.9732,0.9776,0.9752,0.8562,0.5425,0.6642,0.8209
ddim,0,32,8,0.0102,quadratic_cal,quadratic,100000,1200000,0.9718,0.9746,0.9745,0.6424,0.7064,0.6729,0.8237
ddim,0,32,8,0.0102,polar8,polar,100000,1200000,0.9730,0.9753,0.9779,0.4681,0.7492,0.5762,0.7757
ddim,0,32,8,0.0102,polar8_cal,polar,100000,1200000,0.9743,0.9783,0.9781,0.5478,0.5817,0.5642,0.7713
ddim,0,32,16,0.0119,knn,knn,20000,480000,0.3588,0.3626,0.3547,0.0527,0.0444,0.0482,0.2054
ddim,0,32,16,0.0119,altered_knn,altered_knn,20000,320000,0.6945,0.7018,0.6901,0.0506,0.0819,0.0626,0.3822
ddim,0,32,16,0.0119,quadratic,quadratic,20000,480000,0.9211,0.9270,0.9092,0.7800,0.4329,0.5568,0.7419
ddim,0,32,16,0.0119,quadratic_cal,quadratic,20000,480000,0.9201,0.9246,0.9088,0.6120,0.5503,0.5795,0.7520
ddim,0,32,16,0.0119,polar8,polar,20000,480000,0.9502,0.9540,0.9542,0.3276,0.6322,0.4316,0.6928
ddim,0,32,16,0.0119,polar8_cal,polar,20000,480000,0.9527,0.9600,0.9501,0.4383,0.3494,0.3888,0.6744
ddim,0,32,16,0.0119,knn,knn,50000,1200000,0.3732,0.3771,0.3686,0.0681,0.0499,0.0576,0.2173
ddim,0,32,16,0.0119,altered_knn,altered_knn,50000,800000,0.6855,0.6919,0.6892,0.0414,0.1525,0.0651,0.3785
ddim,0,32,16,0.0119,quadratic,quadratic,50000,1200000,0.9515,0.9576,0.9461,0.8718,0.4497,0.5933,0.7755
ddim,0,32,16,0.0119,quadratic_cal,quadratic,50000,1200000,0.9508,0.9549,0.9459,0.6727,0.6167,0.6435,0.7992
ddim,0,32,16,0.0119,polar8,polar,50000,1200000,0.9412,0.9448,0.9520,0.2194,0.6482,0.3278,0.6363
ddim,0,32,16,0.0119,polar8_cal,polar,50000,1200000,0.9440,0.9528,0.9371,0.2432,0.2103,0.2256,0.5892
ddim,0,32,16,0.0119,knn,knn,100000,2400000,0.3786,0.3826,0.3740,0.0677,0.0462,0.0549,0.2188
ddim,0,32,16,0.0119,altered_knn,altered_knn,100000,1600000,0.6900,0.6978,0.6833,0.0426,0.0438,0.0432,0.3705
ddim,0,32,16,0.0119,quadratic,quadratic,100000,2400000,0.9591,0.9649,0.9564,0.8822,0.4757,0.6181,0.7915
ddim,0,32,16,0.0119,quadratic_cal,quadratic,100000,2400000,0.9582,0.9620,0.9562,0.6697,0.6445,0.6569,0.8094
ddim,0,32,16,0.0119,polar8,polar,100000,2400000,0.9377,0.9411,0.9475,0.2089,0.6569,0.3170,0.6291
ddim,0,32,16,0.0119,polar8_cal,polar,100000,2400000,0.9402,0.9482,0.9317,0.2871,0.2772,0.2821,0.6151
ddim,0,64,2,0.0101,knn,knn,20000,60000,0.7201,0.7274,0.7226,0.0667,0.0025,0.0048,0.3661
ddim,0,64,2,0.0101,altered_knn,altered_knn,20000,40000,0.8212,0.8276,0.8717,0.0192,0.2044,0.0351,0.4313
ddim,0,64,2,0.0101,quadratic,quadratic,20000,60000,0.9455,0.9512,0.9489,0.4879,0.3966,0.4375,0.6943
ddim,0,64,2,0.0101,quadratic_cal,quadratic,20000,60000,0.9432,0.9478,0.9481,0.3759,0.4926,0.4264,0.6871
ddim,0,64,2,0.0101,polar8,polar,20000,60000,0.9772,0.9785,0.9778,0.8286,0.8571,0.8426,0.9105
ddim,0,64,2,0.0101,polar8_cal,polar,20000,60000,0.9751,0.9761,0.9770,0.6636,0.8842,0.7582,0.8671
ddim,0,64,2,0.0101,knn,knn,50000,150000,0.7303,0.7378,0.7328,0.0000,0.0000,0.0000,0.3689
ddim,0,64,2,0.0101,altered_knn,altered_knn,50000,100000,0.8420,0.8491,0.8799,0.0196,0.1527,0.0348,0.4419
ddim,0,64,2,0.0101,quadratic,quadratic,50000,150000,0.9505,0.9560,0.9533,0.5789,0.4064,0.4776,0.7168
ddim,0,64,2,0.0101,quadratic_cal,quadratic,50000,150000,0.9466,0.9506,0.9518,0.3799,0.5493,0.4491,0.6999
ddim,0,64,2,0.0101,polar8,polar,50000,150000,0.9778,0.9790,0.9788,0.7659,0.8621,0.8111,0.8951
ddim,0,64,2,0.0101,polar8_cal,polar,50000,150000,0.9763,0.9773,0.9781,0.6648,0.8744,0.7553,0.8663
ddim,0,64,2,0.0101,knn,knn,100000,300000,0.7367,0.7443,0.7393,0.0000,0.0000,0.0000,0.3721
ddim,0,64,2,0.0101,altered_knn,altered_knn,100000,200000,0.8464,0.8532,0.8839,0.0247,0.1897,0.0436,0.4484
ddim,0,64,2,0.0101,quadratic,quadratic,100000,300000,0.9534,0.9589,0.9554,0.7738,0.4212,0.5455,0.7522
ddim,0,64,2,0.0101,quadratic_cal,quadratic,100000,300000,0.9492,0.9527,0.9535,0.4366,0.6108,0.5092,0.7310
ddim,0,64,2,0.0101,polar8,polar,100000,300000,0.9775,0.9786,0.9787,0.7349,0.8670,0.7955,0.8870
ddim,0,64,2,0.0101,polar8_cal,polar,100000,300000,0.9763,0.9773,0.9781,0.6667,0.8768,0.7574,0.8674
ddim,0,64,4,0.0094,knn,knn,20000,120000,0.5457,0.5509,0.5448,0.0157,0.0026,0.0045,0.2777
ddim,0,64,4,0.0094,altered_knn,altered_knn,20000,80000,0.7840,0.7906,0.8045,0.0173,0.0887,0.0290,0.4098
ddim,0,64,4,0.0094,quadratic,quadratic,20000,120000,0.9237,0.9286,0.9269,0.3992,0.4093,0.4042,0.6664
ddim,0,64,4,0.0094,quadratic_cal,quadratic,20000,120000,0.9227,0.9271,0.9265,0.3640,0.4609,0.4068,0.6669
ddim,0,64,4,0.0094,polar8,polar,20000,120000,0.9698,0.9712,0.9705,0.7698,0.8238,0.7959,0.8835
ddim,0,64,4,0.0094,polar8_cal,polar,20000,120000,0.9676,0.9686,0.9698,0.5938,0.8556,0.7010,0.8348
ddim,0,64,4,0.0094,knn,knn,50000,300000,0.5589,0.5641,0.5584,0.0645,0.0079,0.0142,0.2892
ddim,0,64,4,0.0094,altered_knn,altered_knn,50000,200000,0.8036,0.8107,0.8132,0.0286,0.0636,0.0394,0.4250
ddim,0,64,4,0.0094,quadratic,quadratic,50000,300000,0.9387,0.9435,0.9407,0.5734,0.4344,0.4943,0.7189
ddim,0,64,4,0.0094,quadratic_cal,quadratic,50000,300000,0.9361,0.9396,0.9396,0.4129,0.5616,0.4759,0.7078
ddim,0,64,4,0.0094,polar8,polar,50000,300000,0.9665,0.9679,0.9673,0.7288,0.8291,0.7757,0.8718
ddim,0,64,4,0.0094,polar8_cal,polar,50000,300000,0.9651,0.9662,0.9669,0.6133,0.8424,0.7098,0.8380
ddim,0,64,4,0.0094,knn,knn,100000,600000,0.5665,0.5718,0.5659,0.0506,0.0053,0.0096,0.2907
ddim,0,64,4,0.0094,altered_knn,altered_knn,100000,400000,0.7670,0.7717,0.8132,0.0224,0.2662,0.0413,0.4065
ddim,0,64,4,0.0094,quadratic,quadratic,100000,600000,0.9486,0.9533,0.9498,0.7810,0.4583,0.5776,0.7655
ddim,0,64,4,0.0094,quadratic_cal,quadratic,100000,600000,0.9450,0.9472,0.9481,0.4657,0.7113,0.5629,0.7551
ddim,0,64,4,0.0094,polar8,polar,100000,600000,0.9693,0.9706,0.9714,0.6498,0.8331,0.7301,0.8503
ddim,0,64,4,0.0094,polar8_cal,polar,100000,600000,0.9688,0.9701,0.9713,0.6164,0.8344,0.7091,0.8396
ddim,0,64,8,0.0100,knn,knn,20000,240000,0.4110,0.4150,0.4114,0.0298,0.0163,0.0210,0.2180
ddim,0,64,8,0.0100,altered_knn,altered_knn,20000,160000,0.7447,0.7519,0.7508,0.0291,0.0288,0.0289,0.3904
ddim,0,64,8,0.0100,quadratic,quadratic,20000,240000,0.9152,0.9200,0.9186,0.4805,0.4384,0.4585,0.6892
ddim,0,64,8,0.0100,quadratic_cal,quadratic,20000,240000,0.9145,0.9189,0.9184,0.4363,0.4778,0.4561,0.6875
ddim,0,64,8,0.0100,polar8,polar,20000,240000,0.9565,0.9587,0.9575,0.7939,0.7373,0.7646,0.8616
ddim,0,64,8,0.0100,polar8_cal,polar,20000,240000,0.9550,0.9567,0.9568,0.6606,0.7899,0.7195,0.8381
ddim,0,64,8,0.0100,knn,knn,50000,600000,0.4203,0.4244,0.4204,0.0335,0.0150,0.0207,0.2226
ddim,0,64,8,0.0100,altered_knn,altered_knn,50000,400000,0.7530,0.7597,0.7645,0.0359,0.0882,0.0510,0.4054
ddim,0,64,8,0.0100,quadratic,quadratic,50000,600000,0.9405,0.9455,0.9429,0.7416,0.4415,0.5535,0.7495
ddim,0,64,8,0.0100,quadratic_cal,quadratic,50000,600000,0.9376,0.9402,0.9416,0.4690,0.6754,0.5536,0.7469
ddim,0,64,8,0.0100,polar8,polar,50000,600000,0.9675,0.9697,0.9695,0.7146,0.7517,0.7327,0.8512
ddim,0,64,8,0.0100,polar8_cal,polar,50000,600000,0.9665,0.9683,0.9691,0.6278,0.7924,0.7006,0.8344
ddim,0,64,8,0.0100,knn,knn,100000,1200000,0.4286,0.4327,0.4284,0.0373,0.0163,0.0226,0.2277
ddim,0,64,8,0.0100,altered_knn,altered_knn,100000,800000,0.7424,0.7477,0.7714,0.0296,0.2133,0.0520,0.3999
ddim,0,64,8,0.0100,quadratic,quadratic,100000,1200000,0.9528,0.9574,0.9547,0.8340,0.4966,0.6225,0.7899
ddim,0,64,8,0.0100,quadratic_cal,quadratic,100000,1200000,0.9510,0.9532,0.9539,0.5739,0.7261,0.6411,0.7972
ddim,0,64,8,0.0100,polar8,polar,100000,1200000,0.9654,0.9674,0.9712,0.4170,0.7680,0.5405,0.7540
ddim,0,64,8,0.0100,polar8_cal,polar,100000,1200000,0.9688,0.9717,0.9725,0.5496,0.6823,0.6088,0.7903
ddim,0,64,16,0.0120,knn,knn,20000,480000,0.2961,0.2994,0.2929,0.0303,0.0278,0.0290,0.1642
ddim,0,64,16,0.0120,altered_knn,altered_knn,20000,320000,0.6589,0.6650,0.6692,0.0358,0.1633,0.0587,0.3618
ddim,0,64,16,0.0120,quadratic,quadratic,20000,480000,0.8973,0.9035,0.8853,0.7001,0.3861,0.4977,0.7006
ddim,0,64,16,0.0120,quadratic_cal,quadratic,20000,480000,0.8961,0.9008,0.8850,0.5350,0.5139,0.5242,0.7125
ddim,0,64,16,0.0120,polar8,polar,20000,480000,0.9463,0.9502,0.9415,0.6705,0.6310,0.6502,0.8002
ddim,0,64,16,0.0120,polar8_cal,polar,20000,480000,0.9462,0.9499,0.9416,0.6565,0.6461,0.6512,0.8006
ddim,0,64,16,0.0120,knn,knn,50000,1200000,0.3067,0.3101,0.3040,0.0297,0.0239,0.0265,0.1683
ddim,0,64,16,0.0120,altered_knn,altered_knn,50000,800000,0.6378,0.6414,0.6747,0.0309,0.3430,0.0566,0.3490
ddim,0,64,16,0.0120,quadratic,quadratic,50000,1200000,0.9270,0.9332,0.9173,0.8554,0.4178,0.5614,0.7473
ddim,0,64,16,0.0120,quadratic_cal,quadratic,50000,1200000,0.9259,0.9296,0.9169,0.6089,0.6217,0.6152,0.7724
ddim,0,64,16,0.0120,polar8,polar,50000,1200000,0.9319,0.9351,0.9420,0.2116,0.6645,0.3209,0.6280
ddim,0,64,16,0.0120,polar8_cal,polar,50000,1200000,0.9379,0.9457,0.9314,0.2961,0.2942,0.2952,0.6204
ddim,0,64,16,0.0120,knn,knn,100000,2400000,0.3136,0.3172,0.3104,0.0332,0.0247,0.0283,0.1727
ddim,0,64,16,0.0120,altered_knn,altered_knn,100000,1600000,0.6815,0.6874,0.6895,0.0466,0.1932,0.0751,0.3813
ddim,0,64,16,0.0120,quadratic,quadratic,100000,2400000,0.9453,0.9511,0.9396,0.8897,0.4710,0.6160,0.7835
ddim,0,64,16,0.0120,quadratic_cal,quadratic,100000,2400000,0.9437,0.9471,0.9389,0.6228,0.6624,0.6420,0.7946
ddim,0,64,16,0.0120,polar8,polar,100000,2400000,0.8954,0.8981,0.9230,0.1080,0.6731,0.1862,0.5422
ddim,0,64,16,0.0120,polar8_cal,polar,100000,2400000,0.9030,0.9131,0.8902,0.0751,0.0732,0.0741,0.4936
