sampler,seed,d,K,hall_gt,model,arch,n_per_mode,n_anchors,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,0,16,2,0.0109,knn,knn,100000,300000,0.7993,0.8075,0.8015,0.3553,0.0618,0.1053,0.4564
ddim,0,16,2,0.0109,altered_knn,altered_knn,100000,200000,0.7573,0.7616,0.8420,0.0224,0.3753,0.0424,0.4020
ddim,0,16,2,0.0109,quadratic,quadratic,100000,300000,0.8506,0.8500,0.8746,0.1431,0.9085,0.2473,0.5486
ddim,0,16,2,0.0109,quadratic_cal,quadratic,100000,300000,0.8419,0.8409,0.8707,0.1267,0.9359,0.2233,0.5321
ddim,0,16,2,0.0109,polar8,polar,100000,300000,0.8721,0.8712,0.8979,0.1444,0.9565,0.2509,0.5610
ddim,0,16,2,0.0109,polar8_cal,polar,100000,300000,0.8657,0.8647,0.8956,0.1302,0.9634,0.2294,0.5470
ddim,0,16,4,0.0101,knn,knn,20000,120000,0.6823,0.6885,0.6842,0.1821,0.0758,0.1070,0.3977
ddim,0,16,4,0.0101,altered_knn,altered_knn,20000,80000,0.7915,0.7977,0.8253,0.0234,0.1789,0.0414,0.4196
ddim,0,16,4,0.0101,quadratic,quadratic,20000,120000,0.8625,0.8631,0.8713,0.2522,0.8000,0.3834,0.6233
ddim,0,16,4,0.0101,quadratic_cal,quadratic,20000,120000,0.8561,0.8564,0.8685,0.2063,0.8311,0.3305,0.5934
ddim,0,16,4,0.0101,polar8,polar,20000,120000,0.9103,0.9105,0.9208,0.2535,0.8932,0.3949,0.6527
ddim,0,16,4,0.0101,polar8_cal,polar,20000,120000,0.9070,0.9071,0.9202,0.2214,0.9031,0.3556,0.6313
ddim,0,16,4,0.0101,knn,knn,50000,300000,0.6939,0.7001,0.6957,0.2102,0.0820,0.1180,0.4090
ddim,0,16,4,0.0101,altered_knn,altered_knn,50000,200000,0.7914,0.7978,0.8247,0.0215,0.1602,0.0380,0.4179
ddim,0,16,4,0.0101,quadratic,quadratic,50000,300000,0.8759,0.8767,0.8845,0.2634,0.8050,0.3969,0.6368
ddim,0,16,4,0.0101,quadratic_cal,quadratic,50000,300000,0.8694,0.8697,0.8816,0.2141,0.8422,0.3414,0.6055
ddim,0,16,4,0.0101,polar8,polar,50000,300000,0.9113,0.9115,0.9215,0.2556,0.8919,0.3973,0.6544
ddim,0,16,4,0.0101,polar8_cal,polar,50000,300000,0.9073,0.9074,0.9206,0.2191,0.9031,0.3527,0.6300
ddim,0,16,4,0.0101,knn,knn,100000,600000,0.6977,0.7039,0.6994,0.2585,0.0944,0.1383,0.4211
ddim,0,16,4,0.0101,altered_knn,altered_knn,100000,400000,0.7968,0.8032,0.8266,0.0252,0.1677,0.0439,0.4235
ddim,0,16,4,0.0101,quadratic,quadratic,100000,600000,0.8973,0.8980,0.9066,0.2566,0.8286,0.3919,0.6449
ddim,0,16,4,0.0101,quadratic_cal,quadratic,100000,600000,0.8920,0.8923,0.9044,0.2169,0.8571,0.3462,0.6193
ddim,0,16,4,0.0101,polar8,polar,100000,600000,0.9119,0.9121,0.9224,0.2523,0.8944,0.3936,0.6528
ddim,0,16,4,0.0101,polar8_cal,polar,100000,600000,0.9079,0.9079,0.9213,0.2181,0.9056,0.3516,0.6297
ddim,0,16,8,0.0109,knn,knn,20000,240000,0.5667,0.5715,0.5681,0.1225,0.1292,0.1257,0.3486
ddim,0,16,8,0.0109,altered_knn,altered_knn,20000,160000,0.6956,0.6982,0.7768,0.0240,0.4656,0.0456,0.3719
ddim,0,16,8,0.0109,quadratic,quadratic,20000,240000,0.8808,0.8826,0.8873,0.3311,0.7176,0.4531,0.6679
ddim,0,16,8,0.0109,quadratic_cal,quadratic,20000,240000,0.8759,0.8771,0.8851,0.2738,0.7664,0.4035,0.6403
ddim,0,16,8,0.0109,polar8,polar,20000,240000,0.9288,0.9302,0.9348,0.3688,0.8002,0.5049,0.7176
ddim,0,16,8,0.0109,polar8_cal,polar,20000,240000,0.9272,0.9285,0.9345,0.3308,0.8111,0.4699,0.6992
ddim,0,16,8,0.0109,knn,knn,50000,600000,0.5825,0.5875,0.5838,0.1391,0.1343,0.1367,0.3621
ddim,0,16,8,0.0109,altered_knn,altered_knn,50000,400000,0.7030,0.7058,0.7790,0.0247,0.4455,0.0468,0.3763
ddim,0,16,8,0.0109,quadratic,quadratic,50000,600000,0.9116,0.9136,0.9173,0.3663,0.7279,0.4873,0.7005
ddim,0,16,8,0.0109,quadratic_cal,quadratic,50000,600000,0.9060,0.9074,0.9147,0.2882,0.7778,0.4206,0.6640
ddim,0,16,8,0.0109,polar8,polar,50000,600000,0.9315,0.9329,0.9377,0.3650,0.8048,0.5022,0.7175
ddim,0,16,8,0.0109,polar8_cal,polar,50000,600000,0.9295,0.9307,0.9373,0.3233,0.8186,0.4635,0.6971
ddim,0,16,8,0.0109,knn,knn,100000,1200000,0.5909,0.5958,0.5927,0.1513,0.1441,0.1476,0.3717
ddim,0,16,8,0.0109,altered_knn,altered_knn,100000,800000,0.7677,0.7735,0.8003,0.0333,0.2445,0.0586,0.4160
ddim,0,16,8,0.0109,quadratic,quadratic,100000,1200000,0.9188,0.9208,0.9248,0.3531,0.7377,0.4776,0.6992
ddim,0,16,8,0.0109,quadratic_cal,quadratic,100000,1200000,0.9147,0.9162,0.9229,0.2979,0.7767,0.4306,0.6734
ddim,0,16,8,0.0109,polar8,polar,100000,1200000,0.9316,0.9329,0.9378,0.3610,0.8094,0.4993,0.7161
ddim,0,16,8,0.0109,polar8_cal,polar,100000,1200000,0.9293,0.9304,0.9373,0.3158,0.8249,0.4568,0.6936
ddim,0,16,16,0.0116,knn,knn,20000,480000,0.4581,0.4616,0.4545,0.0717,0.1580,0.0987,0.2801
ddim,0,16,16,0.0116,altered_knn,altered_knn,20000,320000,0.7038,0.7108,0.7006,0.0391,0.1071,0.0573,0.3841
ddim,0,16,16,0.0116,quadratic,quadratic,20000,480000,0.8727,0.8760,0.8563,0.4405,0.5908,0.5047,0.6904
ddim,0,16,16,0.0116,quadratic_cal,quadratic,20000,480000,0.8702,0.8730,0.8553,0.3751,0.6393,0.4728,0.6729
ddim,0,16,16,0.0116,polar8,polar,20000,480000,0.9072,0.9103,0.8947,0.4592,0.6460,0.5368,0.7235
ddim,0,16,16,0.0116,polar8_cal,polar,20000,480000,0.9052,0.9080,0.8945,0.3821,0.6676,0.4860,0.6970
ddim,0,16,16,0.0116,knn,knn,50000,1200000,0.4755,0.4793,0.4713,0.0762,0.1505,0.1012,0.2903
ddim,0,16,16,0.0116,altered_knn,altered_knn,50000,800000,0.6677,0.6715,0.6989,0.0308,0.3402,0.0565,0.3640
ddim,0,16,16,0.0116,quadratic,quadratic,50000,1200000,0.8978,0.9014,0.8845,0.4579,0.5906,0.5159,0.7086
ddim,0,16,16,0.0116,quadratic_cal,quadratic,50000,1200000,0.8950,0.8979,0.8835,0.3795,0.6493,0.4790,0.6885
ddim,0,16,16,0.0116,polar8,polar,50000,1200000,0.9110,0.9141,0.8990,0.4589,0.6490,0.5376,0.7259
ddim,0,16,16,0.0116,polar8_cal,polar,50000,1200000,0.9096,0.9123,0.8990,0.3996,0.6748,0.5020,0.7071
ddim,0,16,16,0.0116,knn,knn,100000,2400000,0.4866,0.4904,0.4826,0.0875,0.1653,0.1145,0.3024
ddim,0,16,16,0.0116,altered_knn,altered_knn,100000,1600000,0.7041,0.7107,0.7051,0.0380,0.1424,0.0600,0.3853
ddim,0,16,16,0.0116,quadratic,quadratic,100000,2400000,0.9011,0.9047,0.8891,0.4376,0.5952,0.5043,0.7045
ddim,0,16,16,0.0116,quadratic_cal,quadratic,100000,2400000,0.8985,0.9015,0.8882,0.3692,0.6428,0.4690,0.6852
ddim,0,16,16,0.0116,polar8,polar,100000,2400000,0.9130,0.9161,0.9017,0.4620,0.6544,0.5416,0.7288
ddim,0,16,16,0.0116,polar8_cal,polar,100000,2400000,0.9118,0.9147,0.9016,0.4093,0.6673,0.5074,0.7110
ddim,0,32,2,0.0094,knn,knn,20000,60000,0.7924,0.7998,0.7951,0.1042,0.0133,0.0235,0.4117
ddim,0,32,2,0.0094,altered_knn,altered_knn,20000,40000,0.6046,0.6041,0.7629,0.0158,0.6525,0.0308,0.3175
ddim,0,32,2,0.0094,quadratic,quadratic,20000,60000,0.6446,0.6415,0.7609,0.0296,0.9682,0.0574,0.3494
ddim,0,32,2,0.0094,quadratic_cal,quadratic,20000,60000,0.7613,0.7599,0.8288,0.0507,0.9098,0.0960,0.4279
ddim,0,32,2,0.0094,polar8,polar,20000,60000,0.8015,0.7997,0.8572,0.0666,0.9894,0.1248,0.4623
ddim,0,32,2,0.0094,polar8_cal,polar,20000,60000,0.7816,0.7796,0.8484,0.0562,0.9894,0.1063,0.4429
ddim,0,32,2,0.0094,knn,knn,50000,150000,0.8008,0.8082,0.8031,0.2000,0.0186,0.0340,0.4211
ddim,0,32,2,0.0094,altered_knn,altered_knn,50000,100000,0.5842,0.5839,0.7468,0.0142,0.6154,0.0278,0.3058
ddim,0,32,2,0.0094,quadratic,quadratic,50000,150000,0.6491,0.6461,0.7648,0.0299,0.9682,0.0580,0.3521
ddim,0,32,2,0.0094,quadratic_cal,quadratic,50000,150000,0.7645,0.7629,0.8315,0.0521,0.9284,0.0987,0.4308
ddim,0,32,2,0.0094,polar8,polar,50000,150000,0.8035,0.8018,0.8603,0.0654,0.9867,0.1226,0.4622
ddim,0,32,2,0.0094,polar8_cal,polar,50000,150000,0.7849,0.7830,0.8517,0.0563,0.9894,0.1065,0.4447
ddim,0,32,2,0.0094,knn,knn,100000,300000,0.7999,0.8075,0.8025,0.0833,0.0080,0.0145,0.4110
ddim,0,32,2,0.0094,altered_knn,altered_knn,100000,200000,0.5880,0.5877,0.7499,0.0144,0.6180,0.0281,0.3079
ddim,0,32,2,0.0094,quadratic,quadratic,100000,300000,0.6888,0.6861,0.7896,0.0351,0.9682,0.0678,0.3769
ddim,0,32,2,0.0094,quadratic_cal,quadratic,100000,300000,0.7654,0.7636,0.8322,0.0533,0.9523,0.1010,0.4323
ddim,0,32,2,0.0094,polar8,polar,100000,300000,0.8027,0.8010,0.8597,0.0650,0.9867,0.1220,0.4615
ddim,0,32,2,0.0094,polar8_cal,polar,100000,300000,0.7857,0.7837,0.8513,0.0569,0.9894,0.1076,0.4457
ddim,0,32,4,0.0101,knn,knn,20000,120000,0.6816,0.6884,0.6826,0.0670,0.0173,0.0276,0.3580
ddim,0,32,4,0.0101,altered_knn,altered_knn,20000,80000,0.7621,0.7657,0.8422,0.0230,0.4139,0.0437,0.4047
ddim,0,32,4,0.0101,quadratic,quadratic,20000,120000,0.8010,0.7998,0.8502,0.0731,0.9232,0.1355,0.4676
ddim,0,32,4,0.0101,quadratic_cal,quadratic,20000,120000,0.8254,0.8246,0.8622,0.0929,0.8984,0.1683,0.4965
ddim,0,32,4,0.0101,polar8,polar,20000,120000,0.8663,0.8655,0.8966,0.1178,0.9455,0.2094,0.5375
ddim,0,32,4,0.0101,polar8_cal,polar,20000,120000,0.8527,0.8517,0.8906,0.0982,0.9529,0.1780,0.5148
ddim,0,32,4,0.0101,knn,knn,50000,300000,0.6948,0.7017,0.6958,0.1080,0.0235,0.0387,0.3702
ddim,0,32,4,0.0101,altered_knn,altered_knn,50000,200000,0.6970,0.6986,0.8097,0.0203,0.5378,0.0391,0.3689
ddim,0,32,4,0.0101,quadratic,quadratic,50000,300000,0.8160,0.8149,0.8613,0.0799,0.9281,0.1472,0.4811
ddim,0,32,4,0.0101,quadratic_cal,quadratic,50000,300000,0.8337,0.8329,0.8700,0.0961,0.9157,0.1740,0.5034
ddim,0,32,4,0.0101,polar8,polar,50000,300000,0.8650,0.8642,0.8958,0.1158,0.9442,0.2064,0.5353
ddim,0,32,4,0.0101,polar8_cal,polar,50000,300000,0.8518,0.8507,0.8899,0.0975,0.9542,0.1770,0.5138
ddim,0,32,4,0.0101,knn,knn,100000,600000,0.6985,0.7054,0.6995,0.0966,0.0211,0.0346,0.3700
ddim,0,32,4,0.0101,altered_knn,altered_knn,100000,400000,0.7049,0.7072,0.8127,0.0191,0.4796,0.0367,0.3719
ddim,0,32,4,0.0101,quadratic,quadratic,100000,600000,0.8413,0.8403,0.8779,0.0976,0.9331,0.1767,0.5085
ddim,0,32,4,0.0101,quadratic_cal,quadratic,100000,600000,0.8385,0.8375,0.8764,0.0946,0.9343,0.1719,0.5047
ddim,0,32,4,0.0101,polar8,polar,100000,600000,0.8663,0.8655,0.8975,0.1149,0.9467,0.2050,0.5352
ddim,0,32,4,0.0101,polar8_cal,polar,100000,600000,0.8545,0.8535,0.8924,0.0984,0.9554,0.1784,0.5159
ddim,0,32,8,0.0102,knn,knn,20000,240000,0.5662,0.5717,0.5678,0.0450,0.0330,0.0381,0.3049
ddim,0,32,8,0.0102,altered_knn,altered_knn,20000,160000,0.7999,0.8050,0.8425,0.0314,0.3046,0.0570,0.4310
ddim,0,32,8,0.0102,quadratic,quadratic,20000,240000,0.8501,0.8502,0.8745,0.1293,0.8373,0.2240,0.5371
ddim,0,32,8,0.0102,quadratic_cal,quadratic,20000,240000,0.8543,0.8546,0.8765,0.1390,0.8263,0.2380,0.5463
ddim,0,32,8,0.0102,polar8,polar,20000,240000,0.9028,0.9031,0.9204,0.1844,0.8703,0.3043,0.6037
ddim,0,32,8,0.0102,polar8_cal,polar,20000,240000,0.8927,0.8927,0.9158,0.1488,0.8844,0.2547,0.5737
ddim,0,32,8,0.0102,knn,knn,50000,600000,0.5771,0.5827,0.5779,0.0583,0.0385,0.0464,0.3145
ddim,0,32,8,0.0102,altered_knn,altered_knn,50000,400000,0.7946,0.8002,0.8353,0.0265,0.2453,0.0479,0.4240
ddim,0,32,8,0.0102,quadratic,quadratic,50000,600000,0.8810,0.8813,0.9023,0.1525,0.8563,0.2588,0.5701
ddim,0,32,8,0.0102,quadratic_cal,quadratic,50000,600000,0.8798,0.8800,0.9017,0.1489,0.8581,0.2538,0.5669
ddim,0,32,8,0.0102,polar8,polar,50000,600000,0.9088,0.9092,0.9274,0.1790,0.8728,0.2970,0.6031
ddim,0,32,8,0.0102,polar8_cal,polar,50000,600000,0.9016,0.9018,0.9242,0.1541,0.8905,0.2627,0.5822
ddim,0,32,8,0.0102,knn,knn,100000,1200000,0.5817,0.5873,0.5826,0.0595,0.0361,0.0449,0.3161
ddim,0,32,8,0.0102,altered_knn,altered_knn,100000,800000,0.8070,0.8136,0.8329,0.0293,0.1688,0.0499,0.4318
ddim,0,32,8,0.0102,quadratic,quadratic,100000,1200000,0.8961,0.8965,0.9153,0.1684,0.8575,0.2815,0.5890
ddim,0,32,8,0.0102,quadratic_cal,quadratic,100000,1200000,0.8887,0.8889,0.9117,0.1462,0.8691,0.2504,0.5696
ddim,0,32,8,0.0102,polar8,polar,100000,1200000,0.9056,0.9058,0.9253,0.1716,0.8783,0.2871,0.5965
ddim,0,32,8,0.0102,polar8_cal,polar,100000,1200000,0.8994,0.8995,0.9228,0.1499,0.8911,0.2566,0.5780
ddim,0,32,16,0.0119,knn,knn,20000,480000,0.4313,0.4358,0.4270,0.0475,0.0593,0.0527,0.2443
ddim,0,32,16,0.0119,altered_knn,altered_knn,20000,320000,0.7170,0.7227,0.7293,0.0411,0.2431,0.0703,0.3965
ddim,0,32,16,0.0119,quadratic,quadratic,20000,480000,0.8239,0.8246,0.8141,0.2492,0.7619,0.3756,0.6001
ddim,0,32,16,0.0119,quadratic_cal,quadratic,20000,480000,0.8196,0.8201,0.8124,0.2188,0.7803,0.3417,0.5809
ddim,0,32,16,0.0119,polar8,polar,20000,480000,0.8619,0.8627,0.8529,0.2800,0.7965,0.4144,0.6386
ddim,0,32,16,0.0119,polar8_cal,polar,20000,480000,0.8562,0.8566,0.8513,0.2273,0.8183,0.3558,0.6062
ddim,0,32,16,0.0119,knn,knn,50000,1200000,0.4458,0.4504,0.4408,0.0556,0.0635,0.0593,0.2549
ddim,0,32,16,0.0119,altered_knn,altered_knn,50000,800000,0.6881,0.6924,0.7207,0.0317,0.3297,0.0578,0.3751
ddim,0,32,16,0.0119,quadratic,quadratic,50000,1200000,0.8541,0.8551,0.8440,0.2723,0.7700,0.4023,0.6287
ddim,0,32,16,0.0119,quadratic_cal,quadratic,50000,1200000,0.8484,0.8490,0.8416,0.2280,0.7978,0.3547,0.6018
ddim,0,32,16,0.0119,polar8,polar,50000,1200000,0.8593,0.8600,0.8517,0.2634,0.8013,0.3965,0.6282
ddim,0,32,16,0.0119,polar8_cal,polar,50000,1200000,0.8555,0.8560,0.8513,0.2244,0.8178,0.3521,0.6041
ddim,0,32,16,0.0119,knn,knn,100000,2400000,0.4507,0.4554,0.4455,0.0591,0.0630,0.0610,0.2582
ddim,0,32,16,0.0119,altered_knn,altered_knn,100000,1600000,0.6822,0.6866,0.7162,0.0298,0.3200,0.0546,0.3706
ddim,0,32,16,0.0119,quadratic,quadratic,100000,2400000,0.8715,0.8726,0.8630,0.2783,0.7771,0.4098,0.6412
ddim,0,32,16,0.0119,quadratic_cal,quadratic,100000,2400000,0.8651,0.8658,0.8603,0.2288,0.8020,0.3560,0.6109
ddim,0,32,16,0.0119,polar8,polar,100000,2400000,0.8647,0.8655,0.8575,0.2624,0.7984,0.3949,0.6302
ddim,0,32,16,0.0119,polar8_cal,polar,100000,2400000,0.8610,0.8616,0.8568,0.2282,0.8157,0.3567,0.6091
ddim,0,64,2,0.0101,knn,knn,20000,60000,0.8280,0.8365,0.8315,0.0526,0.0049,0.0090,0.4227
ddim,0,64,2,0.0101,altered_knn,altered_knn,20000,40000,0.6464,0.6471,0.7933,0.0168,0.5788,0.0326,0.3398
ddim,0,64,2,0.0101,quadratic,quadratic,20000,60000,0.2164,0.2085,0.3506,0.0128,0.9926,0.0253,0.1169
ddim,0,64,2,0.0101,quadratic_cal,quadratic,20000,60000,0.6049,0.6022,0.7318,0.0251,0.8695,0.0489,0.3255
ddim,0,64,2,0.0101,polar8,polar,20000,60000,0.6630,0.6599,0.7720,0.0338,0.9680,0.0653,0.3626
ddim,0,64,2,0.0101,polar8_cal,polar,20000,60000,0.6078,0.6041,0.7376,0.0275,0.9680,0.0534,0.3288
ddim,0,64,2,0.0101,knn,knn,50000,150000,0.8325,0.8410,0.8359,0.0000,0.0000,0.0000,0.4205
ddim,0,64,2,0.0101,altered_knn,altered_knn,50000,100000,0.6378,0.6383,0.7868,0.0168,0.5936,0.0327,0.3355
ddim,0,64,2,0.0101,quadratic,quadratic,50000,150000,0.2152,0.2072,0.3495,0.0128,0.9951,0.0253,0.1163
ddim,0,64,2,0.0101,quadratic_cal,quadratic,50000,150000,0.6116,0.6089,0.7373,0.0258,0.8744,0.0500,0.3295
ddim,0,64,2,0.0101,polar8,polar,50000,150000,0.6549,0.6518,0.7648,0.0330,0.9631,0.0637,0.3578
ddim,0,64,2,0.0101,polar8_cal,polar,50000,150000,0.6047,0.6010,0.7327,0.0276,0.9704,0.0537,0.3273
ddim,0,64,2,0.0101,knn,knn,100000,300000,0.8281,0.8366,0.8316,0.0476,0.0025,0.0047,0.4207
ddim,0,64,2,0.0101,altered_knn,altered_knn,100000,200000,0.6679,0.6689,0.8073,0.0178,0.5714,0.0346,0.3518
ddim,0,64,2,0.0101,quadratic,quadratic,100000,300000,0.2381,0.2304,0.3814,0.0132,0.9926,0.0260,0.1282
ddim,0,64,2,0.0101,quadratic_cal,quadratic,100000,300000,0.6099,0.6070,0.7369,0.0261,0.8941,0.0507,0.3288
ddim,0,64,2,0.0101,polar8,polar,100000,300000,0.6577,0.6546,0.7676,0.0329,0.9581,0.0636,0.3591
ddim,0,64,2,0.0101,polar8_cal,polar,100000,300000,0.6066,0.6029,0.7349,0.0275,0.9655,0.0534,0.3282
ddim,0,64,4,0.0094,knn,knn,20000,120000,0.7153,0.7221,0.7167,0.0140,0.0053,0.0077,0.3649
ddim,0,64,4,0.0094,altered_knn,altered_knn,20000,80000,0.5033,0.5008,0.6762,0.0145,0.7669,0.0285,0.2647
ddim,0,64,4,0.0094,quadratic,quadratic,20000,120000,0.3545,0.3486,0.5137,0.0146,0.9748,0.0288,0.1887
ddim,0,64,4,0.0094,quadratic_cal,quadratic,20000,120000,0.6698,0.6678,0.7669,0.0316,0.8781,0.0611,0.3645
ddim,0,64,4,0.0094,polar8,polar,20000,120000,0.7355,0.7334,0.8212,0.0417,0.9563,0.0799,0.4066
ddim,0,64,4,0.0094,polar8_cal,polar,20000,120000,0.6993,0.6968,0.8014,0.0347,0.9642,0.0671,0.3820
ddim,0,64,4,0.0094,knn,knn,50000,300000,0.7279,0.7347,0.7291,0.0447,0.0106,0.0171,0.3759
ddim,0,64,4,0.0094,altered_knn,altered_knn,50000,200000,0.4990,0.4962,0.6721,0.0148,0.7868,0.0290,0.2626
ddim,0,64,4,0.0094,quadratic,quadratic,50000,300000,0.3805,0.3748,0.5425,0.0152,0.9775,0.0300,0.2024
ddim,0,64,4,0.0094,quadratic_cal,quadratic,50000,300000,0.6808,0.6788,0.7816,0.0317,0.8927,0.0613,0.3700
ddim,0,64,4,0.0094,polar8,polar,50000,300000,0.7389,0.7368,0.8255,0.0414,0.9550,0.0794,0.4081
ddim,0,64,4,0.0094,polar8_cal,polar,50000,300000,0.7031,0.7006,0.8062,0.0347,0.9642,0.0669,0.3838
ddim,0,64,4,0.0094,knn,knn,100000,600000,0.7300,0.7369,0.7313,0.0429,0.0093,0.0153,0.3761
ddim,0,64,4,0.0094,altered_knn,altered_knn,100000,400000,0.5086,0.5060,0.6803,0.0149,0.7801,0.0293,0.2677
ddim,0,64,4,0.0094,quadratic,quadratic,100000,600000,0.4700,0.4652,0.6267,0.0181,0.9722,0.0356,0.2504
ddim,0,64,4,0.0094,quadratic_cal,quadratic,100000,600000,0.6830,0.6806,0.7836,0.0332,0.9325,0.0642,0.3724
ddim,0,64,4,0.0094,polar8,polar,100000,600000,0.7235,0.7213,0.8081,0.0410,0.9510,0.0787,0.4000
ddim,0,64,4,0.0094,polar8_cal,polar,100000,600000,0.6876,0.6850,0.7878,0.0345,0.9616,0.0666,0.3758
ddim,0,64,8,0.0100,knn,knn,20000,240000,0.6022,0.6080,0.6051,0.0359,0.0269,0.0307,0.3194
ddim,0,64,8,0.0100,altered_knn,altered_knn,20000,160000,0.5945,0.5934,0.7428,0.0177,0.7048,0.0346,0.3140
ddim,0,64,8,0.0100,quadratic,quadratic,20000,240000,0.5144,0.5100,0.6530,0.0218,0.9512,0.0426,0.2763
ddim,0,64,8,0.0100,quadratic_cal,quadratic,20000,240000,0.7090,0.7075,0.7786,0.0456,0.8624,0.0867,0.3971
ddim,0,64,8,0.0100,polar8,polar,20000,240000,0.7906,0.7894,0.8507,0.0597,0.9031,0.1119,0.4507
ddim,0,64,8,0.0100,polar8_cal,polar,20000,240000,0.7600,0.7584,0.8344,0.0484,0.9131,0.0920,0.4252
ddim,0,64,8,0.0100,knn,knn,50000,600000,0.6151,0.6210,0.6179,0.0367,0.0231,0.0284,0.3247
ddim,0,64,8,0.0100,altered_knn,altered_knn,50000,400000,0.5971,0.5958,0.7445,0.0184,0.7273,0.0359,0.3159
ddim,0,64,8,0.0100,quadratic,quadratic,50000,600000,0.6070,0.6036,0.7288,0.0273,0.9425,0.0530,0.3283
ddim,0,64,8,0.0100,quadratic_cal,quadratic,50000,600000,0.7374,0.7358,0.8102,0.0474,0.8999,0.0901,0.4130
ddim,0,64,8,0.0100,polar8,polar,50000,600000,0.7947,0.7936,0.8561,0.0587,0.9012,0.1102,0.4519
ddim,0,64,8,0.0100,polar8_cal,polar,50000,600000,0.7636,0.7621,0.8393,0.0480,0.9143,0.0912,0.4266
ddim,0,64,8,0.0100,knn,knn,100000,1200000,0.6196,0.6256,0.6230,0.0303,0.0200,0.0241,0.3249
ddim,0,64,8,0.0100,altered_knn,altered_knn,100000,800000,0.5897,0.5882,0.7387,0.0184,0.7411,0.0358,0.3120
ddim,0,64,8,0.0100,quadratic,quadratic,100000,1200000,0.6909,0.6885,0.7845,0.0370,0.9243,0.0712,0.3798
ddim,0,64,8,0.0100,quadratic_cal,quadratic,100000,1200000,0.7451,0.7434,0.8167,0.0490,0.9118,0.0931,0.4182
ddim,0,64,8,0.0100,polar8,polar,100000,1200000,0.7800,0.7788,0.8407,0.0579,0.9018,0.1089,0.4438
ddim,0,64,8,0.0100,polar8_cal,polar,100000,1200000,0.7534,0.7518,0.8264,0.0485,0.9124,0.0921,0.4220
ddim,0,64,16,0.0120,knn,knn,20000,480000,0.4727,0.4780,0.4697,0.0301,0.0325,0.0313,0.2546
ddim,0,64,16,0.0120,altered_knn,altered_knn,20000,320000,0.5721,0.5714,0.6968,0.0208,0.6266,0.0402,0.3058
ddim,0,64,16,0.0120,quadratic,quadratic,20000,480000,0.6394,0.6367,0.7064,0.0446,0.8606,0.0848,0.3608
ddim,0,64,16,0.0120,quadratic_cal,quadratic,20000,480000,0.7135,0.7124,0.7430,0.0758,0.8029,0.1385,0.4254
ddim,0,64,16,0.0120,polar8,polar,20000,480000,0.7924,0.7921,0.8157,0.0960,0.8239,0.1720,0.4820
ddim,0,64,16,0.0120,polar8_cal,polar,20000,480000,0.7696,0.7688,0.8065,0.0751,0.8387,0.1379,0.4533
ddim,0,64,16,0.0120,knn,knn,50000,1200000,0.4813,0.4868,0.4783,0.0353,0.0356,0.0354,0.2611
ddim,0,64,16,0.0120,altered_knn,altered_knn,50000,800000,0.5736,0.5726,0.6980,0.0217,0.6531,0.0420,0.3073
ddim,0,64,16,0.0120,quadratic,quadratic,50000,1200000,0.7077,0.7060,0.7519,0.0614,0.8460,0.1144,0.4102
ddim,0,64,16,0.0120,quadratic_cal,quadratic,50000,1200000,0.7337,0.7325,0.7648,0.0758,0.8297,0.1390,0.4357
ddim,0,64,16,0.0120,polar8,polar,50000,1200000,0.7961,0.7957,0.8220,0.0931,0.8268,0.1673,0.4815
ddim,0,64,16,0.0120,polar8_cal,polar,50000,1200000,0.7757,0.7749,0.8133,0.0755,0.8382,0.1385,0.4567
ddim,0,64,16,0.0120,knn,knn,100000,2400000,0.4911,0.4968,0.4880,0.0281,0.0267,0.0274,0.2621
ddim,0,64,16,0.0120,altered_knn,altered_knn,100000,1600000,0.6525,0.6542,0.7348,0.0255,0.5157,0.0487,0.3514
ddim,0,64,16,0.0120,quadratic,quadratic,100000,2400000,0.7475,0.7465,0.7780,0.0774,0.8335,0.1416,0.4440
ddim,0,64,16,0.0120,quadratic_cal,quadratic,100000,2400000,0.7449,0.7438,0.7766,0.0756,0.8356,0.1387,0.4413
ddim,0,64,16,0.0120,polar8,polar,100000,2400000,0.7869,0.7864,0.8130,0.0901,0.8281,0.1625,0.4744
ddim,0,64,16,0.0120,polar8_cal,polar,100000,2400000,0.7681,0.7673,0.8049,0.0746,0.8400,0.1371,0.4522
