sampler,d,K,hall_gt,model,arch,n_per_mode,n_anchors,full_acc,mode_acc,mode_f1,hall_prec,hall_rec,hall_f1,balanced
ddim,8,32,0.0303,polar3,polar,5000,240000,0.8815,0.8899,0.9008,0.3363,0.6129,0.4343,0.6621
ddim,8,32,0.0303,knn,knn,10000,480000,0.5689,0.5710,0.6003,0.1161,0.5025,0.1886,0.3798
ddim,8,32,0.0303,altered_knn,altered_knn,10000,320000,0.7158,0.7276,0.7536,0.1011,0.3394,0.1558,0.4417
ddim,8,32,0.0303,polar3,polar,10000,480000,0.8844,0.8927,0.9020,0.3616,0.6178,0.4562,0.6744
ddim,8,32,0.0303,knn,knn,20000,960000,0.5960,0.5985,0.6276,0.1268,0.5157,0.2036,0.4010
ddim,8,32,0.0303,altered_knn,altered_knn,20000,640000,0.7213,0.7337,0.7614,0.0966,0.3278,0.1492,0.4414
ddim,8,32,0.0303,polar3,polar,20000,960000,0.8857,0.8946,0.9033,0.3639,0.6013,0.4534,0.6740
ddim,8,32,0.0303,knn,knn,50000,2400000,0.6303,0.6337,0.6589,0.1432,0.5206,0.2246,0.4292
ddim,8,32,0.0303,altered_knn,altered_knn,50000,1600000,0.7388,0.7523,0.7776,0.0968,0.3064,0.1471,0.4497
ddim,8,32,0.0303,polar3,polar,50000,2400000,0.8867,0.8963,0.9044,0.3643,0.5815,0.4480,0.6721
ddim,8,32,0.0303,knn,knn,100000,4800000,0.6491,0.6528,0.6761,0.1576,0.5305,0.2430,0.4479
ddim,8,32,0.0303,altered_knn,altered_knn,100000,3200000,0.7614,0.7780,0.7897,0.1122,0.2306,0.1509,0.4645
ddim,8,32,0.0303,polar3,polar,100000,4800000,0.8874,0.8975,0.9055,0.3555,0.5634,0.4359,0.6667
ddim,16,2,0.2041,knn,knn,2000,6000,0.7355,0.9006,0.8122,0.6107,0.0919,0.1597,0.5302
ddim,16,2,0.2041,altered_knn,altered_knn,2000,4000,0.6064,0.5787,0.7006,0.3030,0.7141,0.4255,0.5021
ddim,16,2,0.2041,polar3,polar,2000,6000,0.5297,0.4099,0.5763,0.3067,0.9971,0.4691,0.4395
ddim,16,2,0.2041,knn,knn,5000,15000,0.7446,0.9103,0.8200,0.6967,0.0985,0.1726,0.5414
ddim,16,2,0.2041,altered_knn,altered_knn,5000,10000,0.6065,0.5834,0.7025,0.3002,0.6970,0.4197,0.5015
ddim,16,2,0.2041,polar3,polar,5000,15000,0.5236,0.4020,0.5711,0.3015,0.9978,0.4631,0.4325
ddim,16,2,0.2041,knn,knn,10000,30000,0.7596,0.9190,0.8321,0.7437,0.1379,0.2327,0.5759
ddim,16,2,0.2041,altered_knn,altered_knn,10000,20000,0.6053,0.5811,0.7011,0.3000,0.6999,0.4200,0.5005
ddim,16,2,0.2041,polar3,polar,10000,30000,0.5159,0.3923,0.5613,0.2980,0.9980,0.4590,0.4256
ddim,16,2,0.2041,knn,knn,20000,60000,0.7646,0.9215,0.8365,0.7393,0.1529,0.2533,0.5874
ddim,16,2,0.2041,altered_knn,altered_knn,20000,40000,0.6082,0.5810,0.7026,0.3044,0.7144,0.4269,0.5040
ddim,16,2,0.2041,polar3,polar,20000,60000,0.5160,0.3924,0.5620,0.2976,0.9978,0.4585,0.4255
ddim,16,2,0.2041,knn,knn,50000,150000,0.7792,0.9251,0.8461,0.7723,0.2102,0.3304,0.6278
ddim,16,2,0.2041,altered_knn,altered_knn,50000,100000,0.6107,0.5807,0.7037,0.3081,0.7278,0.4329,0.5068
ddim,16,2,0.2041,polar3,polar,50000,150000,0.5153,0.3916,0.5613,0.2971,0.9978,0.4579,0.4247
ddim,16,2,0.2041,knn,knn,100000,300000,0.7870,0.9242,0.8505,0.7776,0.2518,0.3805,0.6523
ddim,16,2,0.2041,altered_knn,altered_knn,100000,200000,0.6276,0.6107,0.7230,0.3138,0.6938,0.4321,0.5214
ddim,16,2,0.2041,polar3,polar,100000,300000,0.5106,0.3857,0.5553,0.2949,0.9978,0.4553,0.4205
ddim,16,4,0.1182,knn,knn,2000,12000,0.7334,0.8138,0.7774,0.4232,0.1340,0.2036,0.5087
ddim,16,4,0.1182,altered_knn,altered_knn,2000,8000,0.5701,0.5411,0.6894,0.1872,0.7865,0.3024,0.4217
ddim,16,4,0.1182,polar3,polar,2000,12000,0.5993,0.5469,0.7002,0.2333,0.9907,0.3777,0.4623
ddim,16,4,0.1182,knn,knn,5000,30000,0.7430,0.8227,0.7864,0.4565,0.1488,0.2245,0.5236
ddim,16,4,0.1182,altered_knn,altered_knn,5000,20000,0.5875,0.5655,0.7063,0.1888,0.7514,0.3017,0.4336
ddim,16,4,0.1182,polar3,polar,5000,30000,0.5979,0.5451,0.7005,0.2313,0.9920,0.3751,0.4601
ddim,16,4,0.1182,knn,knn,10000,60000,0.7573,0.8346,0.8000,0.4937,0.1810,0.2649,0.5497
ddim,16,4,0.1182,altered_knn,altered_knn,10000,40000,0.5798,0.5545,0.6982,0.1883,0.7683,0.3025,0.4285
ddim,16,4,0.1182,polar3,polar,10000,60000,0.5967,0.5436,0.7000,0.2302,0.9924,0.3738,0.4587
ddim,16,4,0.1182,knn,knn,20000,120000,0.7665,0.8417,0.8076,0.5322,0.2059,0.2970,0.5693
ddim,16,4,0.1182,altered_knn,altered_knn,20000,80000,0.5730,0.5431,0.6906,0.1898,0.7962,0.3066,0.4248
ddim,16,4,0.1182,polar3,polar,20000,120000,0.5956,0.5424,0.6991,0.2295,0.9920,0.3727,0.4575
ddim,16,4,0.1182,knn,knn,50000,300000,0.7796,0.8510,0.8191,0.5758,0.2474,0.3461,0.5985
ddim,16,4,0.1182,altered_knn,altered_knn,50000,200000,0.5913,0.5671,0.7090,0.1933,0.7717,0.3092,0.4381
ddim,16,4,0.1182,polar3,polar,50000,300000,0.5913,0.5375,0.6946,0.2279,0.9920,0.3706,0.4540
ddim,16,4,0.1182,knn,knn,100000,600000,0.7795,0.8499,0.8200,0.5432,0.2550,0.3471,0.5985
ddim,16,4,0.1182,altered_knn,altered_knn,100000,400000,0.5870,0.5621,0.7056,0.1917,0.7729,0.3073,0.4347
ddim,16,4,0.1182,polar3,polar,100000,600000,0.5838,0.5289,0.6879,0.2244,0.9932,0.3661,0.4475
ddim,16,8,0.0815,knn,knn,2000,24000,0.6499,0.6899,0.6788,0.2738,0.1977,0.2296,0.4598
ddim,16,8,0.0815,altered_knn,altered_knn,2000,16000,0.5540,0.5289,0.6794,0.1374,0.8373,0.2360,0.3824
ddim,16,8,0.0815,polar3,polar,2000,24000,0.6670,0.6391,0.7649,0.2092,0.9822,0.3449,0.4920
ddim,16,8,0.0815,knn,knn,5000,60000,0.6689,0.7087,0.6973,0.3013,0.2198,0.2542,0.4814
ddim,16,8,0.0815,altered_knn,altered_knn,5000,40000,0.5958,0.5803,0.7164,0.1432,0.7710,0.2415,0.4109
ddim,16,8,0.0815,polar3,polar,5000,60000,0.6729,0.6454,0.7726,0.2094,0.9822,0.3452,0.4953
ddim,16,8,0.0815,knn,knn,10000,120000,0.6851,0.7235,0.7113,0.3566,0.2511,0.2947,0.5091
ddim,16,8,0.0815,altered_knn,altered_knn,10000,80000,0.5677,0.5469,0.6923,0.1375,0.8029,0.2348,0.3908
ddim,16,8,0.0815,polar3,polar,10000,120000,0.6783,0.6514,0.7786,0.2103,0.9816,0.3464,0.4989
ddim,16,8,0.0815,knn,knn,20000,240000,0.6927,0.7323,0.7205,0.3436,0.2462,0.2868,0.5096
ddim,16,8,0.0815,altered_knn,altered_knn,20000,160000,0.5640,0.5413,0.6880,0.1386,0.8207,0.2371,0.3892
ddim,16,8,0.0815,polar3,polar,20000,240000,0.6783,0.6513,0.7792,0.2100,0.9834,0.3461,0.4987
ddim,16,8,0.0815,knn,knn,50000,600000,0.7121,0.7477,0.7370,0.4048,0.3106,0.3515,0.5496
ddim,16,8,0.0815,altered_knn,altered_knn,50000,400000,0.5746,0.5542,0.6993,0.1398,0.8054,0.2382,0.3962
ddim,16,8,0.0815,polar3,polar,50000,600000,0.6761,0.6487,0.7782,0.2079,0.9847,0.3433,0.4960
ddim,16,8,0.0815,knn,knn,100000,1200000,0.7180,0.7530,0.7448,0.3907,0.3235,0.3539,0.5535
ddim,16,8,0.0815,altered_knn,altered_knn,100000,800000,0.6033,0.5892,0.7253,0.1438,0.7624,0.2420,0.4156
ddim,16,8,0.0815,polar3,polar,100000,1200000,0.6738,0.6459,0.7780,0.2055,0.9890,0.3403,0.4931
ddim,16,16,0.0619,knn,knn,2000,48000,0.5702,0.5939,0.5935,0.1755,0.2108,0.1916,0.3927
ddim,16,16,0.0619,altered_knn,altered_knn,2000,32000,0.6556,0.6534,0.7590,0.1321,0.6890,0.2217,0.4376
ddim,16,16,0.0619,polar3,polar,2000,48000,0.7481,0.7366,0.8197,0.2285,0.9216,0.3662,0.5514
ddim,16,16,0.0619,knn,knn,5000,120000,0.5863,0.6091,0.6096,0.2033,0.2407,0.2204,0.4147
ddim,16,16,0.0619,altered_knn,altered_knn,5000,80000,0.6513,0.6501,0.7555,0.1282,0.6696,0.2153,0.4327
ddim,16,16,0.0619,polar3,polar,5000,120000,0.7509,0.7396,0.8247,0.2261,0.9225,0.3632,0.5514
ddim,16,16,0.0619,knn,knn,10000,240000,0.6019,0.6248,0.6247,0.2182,0.2553,0.2353,0.4301
ddim,16,16,0.0619,altered_knn,altered_knn,10000,160000,0.6733,0.6768,0.7668,0.1364,0.6212,0.2236,0.4502
ddim,16,16,0.0619,polar3,polar,10000,240000,0.7531,0.7420,0.8273,0.2262,0.9225,0.3633,0.5526
ddim,16,16,0.0619,knn,knn,20000,480000,0.6166,0.6379,0.6381,0.2542,0.2940,0.2727,0.4553
ddim,16,16,0.0619,altered_knn,altered_knn,20000,320000,0.6719,0.6717,0.7660,0.1425,0.6753,0.2353,0.4535
ddim,16,16,0.0619,polar3,polar,20000,480000,0.7476,0.7355,0.8238,0.2213,0.9305,0.3576,0.5465
ddim,16,16,0.0619,knn,knn,50000,1200000,0.6345,0.6549,0.6547,0.2811,0.3247,0.3013,0.4781
ddim,16,16,0.0619,altered_knn,altered_knn,50000,800000,0.6769,0.6802,0.7711,0.1368,0.6268,0.2246,0.4524
ddim,16,16,0.0619,polar3,polar,50000,1200000,0.7508,0.7379,0.8272,0.2240,0.9459,0.3623,0.5501
ddim,16,16,0.0619,knn,knn,100000,2400000,0.6503,0.6701,0.6711,0.2923,0.3514,0.3191,0.4946
ddim,16,16,0.0619,altered_knn,altered_knn,100000,1600000,0.6830,0.6881,0.7757,0.1367,0.6066,0.2231,0.4556
ddim,16,16,0.0619,polar3,polar,100000,2400000,0.7529,0.7402,0.8297,0.2242,0.9459,0.3625,0.5514
ddim,16,32,0.0427,knn,knn,2000,96000,0.4827,0.4922,0.5033,0.1085,0.2693,0.1547,0.3235
ddim,16,32,0.0427,altered_knn,altered_knn,2000,64000,0.6890,0.6936,0.7615,0.1147,0.5843,0.1917,0.4427
ddim,16,32,0.0427,polar3,polar,2000,96000,0.7813,0.7780,0.8345,0.2129,0.8571,0.3411,0.5595
ddim,16,32,0.0427,knn,knn,5000,240000,0.4986,0.5079,0.5210,0.1165,0.2892,0.1661,0.3370
ddim,16,32,0.0427,altered_knn,altered_knn,5000,160000,0.6727,0.6751,0.7498,0.1103,0.6194,0.1873,0.4312
ddim,16,32,0.0427,polar3,polar,5000,240000,0.7870,0.7838,0.8418,0.2109,0.8583,0.3386,0.5612
ddim,16,32,0.0427,knn,knn,10000,480000,0.5120,0.5205,0.5337,0.1337,0.3232,0.1891,0.3548
ddim,16,32,0.0427,altered_knn,altered_knn,10000,320000,0.6817,0.6872,0.7528,0.1106,0.5597,0.1847,0.4359
ddim,16,32,0.0427,polar3,polar,10000,480000,0.7869,0.7830,0.8439,0.2080,0.8735,0.3360,0.5595
ddim,16,32,0.0427,knn,knn,20000,960000,0.5242,0.5325,0.5455,0.1438,0.3372,0.2016,0.3671
ddim,16,32,0.0427,altered_knn,altered_knn,20000,640000,0.6707,0.6727,0.7497,0.1095,0.6265,0.1864,0.4296
ddim,16,32,0.0427,polar3,polar,20000,960000,0.7898,0.7859,0.8469,0.2095,0.8794,0.3384,0.5621
ddim,16,32,0.0427,knn,knn,50000,2400000,0.5466,0.5555,0.5665,0.1522,0.3489,0.2119,0.3837
ddim,16,32,0.0427,altered_knn,altered_knn,50000,1600000,0.6872,0.6936,0.7572,0.1114,0.5433,0.1849,0.4392
ddim,16,32,0.0427,polar3,polar,50000,2400000,0.7922,0.7885,0.8493,0.2098,0.8759,0.3385,0.5635
ddim,16,32,0.0427,knn,knn,100000,4800000,0.5681,0.5765,0.5891,0.1729,0.3817,0.2380,0.4072
ddim,16,32,0.0427,altered_knn,altered_knn,100000,3200000,0.6937,0.7001,0.7632,0.1144,0.5504,0.1894,0.4448
ddim,16,32,0.0427,polar3,polar,100000,4800000,0.7939,0.7906,0.8506,0.2094,0.8677,0.3374,0.5640
ddim,32,2,0.4541,knn,knn,2000,6000,0.5184,0.9322,0.6628,0.8093,0.0210,0.0410,0.4866
ddim,32,2,0.4541,altered_knn,altered_knn,2000,4000,0.6540,0.6933,0.6874,0.6226,0.6068,0.6146,0.6540
ddim,32,2,0.4541,polar3,polar,2000,6000,0.4525,0.1397,0.1883,0.5116,0.8285,0.6325,0.3861
ddim,32,2,0.4541,knn,knn,5000,15000,0.5236,0.9438,0.6702,0.8204,0.0186,0.0364,0.4901
ddim,32,2,0.4541,altered_knn,altered_knn,5000,10000,0.6569,0.6863,0.6871,0.6230,0.6216,0.6223,0.6543
ddim,32,2,0.4541,polar3,polar,5000,15000,0.4682,0.1200,0.1680,0.5254,0.8867,0.6598,0.3899
ddim,32,2,0.4541,knn,knn,10000,30000,0.5232,0.9432,0.6695,0.8705,0.0185,0.0362,0.4897
ddim,32,2,0.4541,altered_knn,altered_knn,10000,20000,0.6494,0.6764,0.6791,0.6139,0.6170,0.6154,0.6459
ddim,32,2,0.4541,polar3,polar,10000,30000,0.4742,0.1063,0.1533,0.5274,0.9163,0.6695,0.3879
ddim,32,2,0.4541,knn,knn,20000,60000,0.5286,0.9463,0.6736,0.8546,0.0265,0.0515,0.4989
ddim,32,2,0.4541,altered_knn,altered_knn,20000,40000,0.6479,0.6690,0.6761,0.6104,0.6226,0.6164,0.6427
ddim,32,2,0.4541,polar3,polar,20000,60000,0.4838,0.1084,0.1589,0.5297,0.9350,0.6762,0.3923
ddim,32,2,0.4541,knn,knn,50000,150000,0.5339,0.9467,0.6760,0.8866,0.0379,0.0726,0.5097
ddim,32,2,0.4541,altered_knn,altered_knn,50000,100000,0.6510,0.6657,0.6765,0.6123,0.6334,0.6227,0.6442
ddim,32,2,0.4541,polar3,polar,50000,150000,0.4899,0.1031,0.1542,0.5308,0.9549,0.6823,0.3927
ddim,32,2,0.4541,knn,knn,100000,300000,0.5358,0.9545,0.6806,0.8732,0.0326,0.0628,0.5087
ddim,32,2,0.4541,altered_knn,altered_knn,100000,200000,0.6548,0.6756,0.6824,0.6179,0.6297,0.6238,0.6497
ddim,32,2,0.4541,polar3,polar,100000,300000,0.4794,0.1005,0.1454,0.5356,0.9348,0.6810,0.3907
ddim,32,4,0.4165,knn,knn,2000,12000,0.5256,0.8710,0.6515,0.7022,0.0419,0.0791,0.4750
ddim,32,4,0.4165,altered_knn,altered_knn,2000,8000,0.7046,0.6884,0.7324,0.6268,0.7273,0.6733,0.6809
ddim,32,4,0.4165,polar3,polar,2000,12000,0.4526,0.1996,0.3025,0.4544,0.8071,0.5814,0.3905
ddim,32,4,0.4165,knn,knn,5000,30000,0.5271,0.8758,0.6535,0.7396,0.0385,0.0733,0.4745
ddim,32,4,0.4165,altered_knn,altered_knn,5000,20000,0.7000,0.6755,0.7259,0.6190,0.7345,0.6718,0.6736
ddim,32,4,0.4165,polar3,polar,5000,30000,0.4717,0.1850,0.2889,0.4634,0.8733,0.6055,0.3952
ddim,32,4,0.4165,knn,knn,10000,60000,0.5289,0.8817,0.6567,0.7632,0.0348,0.0666,0.4741
ddim,32,4,0.4165,altered_knn,altered_knn,10000,40000,0.6908,0.6569,0.7144,0.6068,0.7384,0.6662,0.6615
ddim,32,4,0.4165,polar3,polar,10000,60000,0.5119,0.1847,0.3038,0.4693,0.9702,0.6326,0.4087
ddim,32,4,0.4165,knn,knn,20000,120000,0.5369,0.8891,0.6634,0.8265,0.0435,0.0826,0.4858
ddim,32,4,0.4165,altered_knn,altered_knn,20000,80000,0.6811,0.6476,0.7052,0.5971,0.7281,0.6561,0.6519
ddim,32,4,0.4165,polar3,polar,20000,120000,0.5140,0.1886,0.3088,0.4700,0.9699,0.6332,0.4109
ddim,32,4,0.4165,knn,knn,50000,300000,0.5375,0.8913,0.6652,0.7891,0.0418,0.0794,0.4853
ddim,32,4,0.4165,altered_knn,altered_knn,50000,200000,0.6850,0.6603,0.7113,0.6034,0.7196,0.6564,0.6583
ddim,32,4,0.4165,polar3,polar,50000,300000,0.5057,0.1765,0.2914,0.4664,0.9669,0.6292,0.4029
ddim,32,4,0.4165,knn,knn,100000,600000,0.5429,0.8997,0.6712,0.7942,0.0431,0.0818,0.4908
ddim,32,4,0.4165,altered_knn,altered_knn,100000,400000,0.6859,0.6646,0.7129,0.6052,0.7158,0.6559,0.6602
ddim,32,4,0.4165,polar3,polar,100000,600000,0.5057,0.1686,0.2839,0.4628,0.9780,0.6283,0.3984
ddim,32,8,0.2722,knn,knn,2000,24000,0.5724,0.7600,0.6495,0.5475,0.0709,0.1255,0.4428
ddim,32,8,0.2722,altered_knn,altered_knn,2000,16000,0.6309,0.5773,0.6967,0.4137,0.7744,0.5393,0.5583
ddim,32,8,0.2722,polar3,polar,2000,24000,0.4643,0.2730,0.4207,0.3464,0.9759,0.5113,0.3922
ddim,32,8,0.2722,knn,knn,5000,60000,0.5717,0.7597,0.6482,0.5627,0.0693,0.1233,0.4415
ddim,32,8,0.2722,altered_knn,altered_knn,5000,40000,0.6317,0.5797,0.6977,0.4144,0.7709,0.5390,0.5594
ddim,32,8,0.2722,polar3,polar,5000,60000,0.4533,0.2582,0.4025,0.3416,0.9752,0.5059,0.3821
ddim,32,8,0.2722,knn,knn,10000,120000,0.5756,0.7659,0.6535,0.5957,0.0669,0.1202,0.4431
ddim,32,8,0.2722,altered_knn,altered_knn,10000,80000,0.6301,0.5800,0.6960,0.4129,0.7641,0.5361,0.5580
ddim,32,8,0.2722,polar3,polar,10000,120000,0.4530,0.2567,0.4017,0.3404,0.9778,0.5050,0.3808
ddim,32,8,0.2722,knn,knn,20000,240000,0.5856,0.7776,0.6636,0.6080,0.0724,0.1293,0.4535
ddim,32,8,0.2722,altered_knn,altered_knn,20000,160000,0.6259,0.5791,0.6930,0.4081,0.7511,0.5289,0.5540
ddim,32,8,0.2722,polar3,polar,20000,240000,0.4476,0.2493,0.3916,0.3381,0.9780,0.5025,0.3759
ddim,32,8,0.2722,knn,knn,50000,600000,0.5899,0.7828,0.6680,0.6453,0.0738,0.1325,0.4577
ddim,32,8,0.2722,altered_knn,altered_knn,50000,400000,0.6216,0.5701,0.6867,0.4059,0.7592,0.5290,0.5496
ddim,32,8,0.2722,polar3,polar,50000,600000,0.4302,0.2227,0.3627,0.3285,0.9849,0.4926,0.3577
ddim,32,8,0.2722,knn,knn,100000,1200000,0.5949,0.7865,0.6728,0.6364,0.0823,0.1457,0.4661
ddim,32,8,0.2722,altered_knn,altered_knn,100000,800000,0.6168,0.5661,0.6835,0.4001,0.7526,0.5224,0.5442
ddim,32,8,0.2722,polar3,polar,100000,1200000,0.4169,0.2036,0.3387,0.3226,0.9873,0.4862,0.3449
ddim,32,16,0.2083,knn,knn,2000,48000,0.5585,0.6791,0.6148,0.4296,0.1003,0.1626,0.4209
ddim,32,16,0.2083,altered_knn,altered_knn,2000,32000,0.6094,0.5607,0.6932,0.3277,0.7946,0.4640,0.5123
ddim,32,16,0.2083,polar3,polar,2000,48000,0.4983,0.3741,0.5263,0.3060,0.9702,0.4652,0.4197
ddim,32,16,0.2083,knn,knn,5000,120000,0.5691,0.6933,0.6287,0.4150,0.0972,0.1575,0.4254
ddim,32,16,0.2083,altered_knn,altered_knn,5000,80000,0.6180,0.5737,0.7039,0.3310,0.7864,0.4659,0.5198
ddim,32,16,0.2083,polar3,polar,5000,120000,0.4940,0.3682,0.5221,0.3025,0.9722,0.4614,0.4148
ddim,32,16,0.2083,knn,knn,10000,240000,0.5762,0.7006,0.6353,0.4519,0.1037,0.1687,0.4346
ddim,32,16,0.2083,altered_knn,altered_knn,10000,160000,0.6058,0.5553,0.6896,0.3249,0.7977,0.4617,0.5085
ddim,32,16,0.2083,polar3,polar,10000,240000,0.4834,0.3551,0.5092,0.2972,0.9710,0.4551,0.4051
ddim,32,16,0.2083,knn,knn,20000,480000,0.5867,0.7160,0.6475,0.4580,0.0955,0.1581,0.4370
ddim,32,16,0.2083,altered_knn,altered_knn,20000,320000,0.6053,0.5579,0.6907,0.3230,0.7852,0.4577,0.5078
ddim,32,16,0.2083,polar3,polar,20000,480000,0.4603,0.3241,0.4792,0.2860,0.9782,0.4426,0.3834
ddim,32,16,0.2083,knn,knn,50000,1200000,0.5994,0.7273,0.6594,0.4861,0.1133,0.1837,0.4555
ddim,32,16,0.2083,altered_knn,altered_knn,50000,800000,0.6012,0.5550,0.6873,0.3191,0.7768,0.4524,0.5037
ddim,32,16,0.2083,polar3,polar,50000,1200000,0.4376,0.2942,0.4481,0.2752,0.9825,0.4299,0.3621
ddim,32,16,0.2083,knn,knn,100000,2400000,0.6020,0.7312,0.6628,0.4843,0.1111,0.1808,0.4560
ddim,32,16,0.2083,altered_knn,altered_knn,100000,1600000,0.6084,0.5648,0.6944,0.3240,0.7744,0.4569,0.5108
ddim,32,16,0.2083,polar3,polar,100000,2400000,0.4199,0.2707,0.4219,0.2683,0.9870,0.4219,0.3463
ddim,32,32,0.1541,knn,knn,2000,96000,0.5163,0.5849,0.5567,0.3050,0.1395,0.1915,0.3882
ddim,32,32,0.1541,altered_knn,altered_knn,2000,64000,0.5868,0.5402,0.6873,0.2576,0.8430,0.3947,0.4674
ddim,32,32,0.1541,polar3,polar,2000,96000,0.5204,0.4414,0.5813,0.2663,0.9543,0.4164,0.4289
ddim,32,32,0.1541,knn,knn,5000,240000,0.5272,0.5983,0.5683,0.3187,0.1369,0.1916,0.3949
ddim,32,32,0.1541,altered_knn,altered_knn,5000,160000,0.5768,0.5287,0.6767,0.2529,0.8407,0.3888,0.4588
ddim,32,32,0.1541,polar3,polar,5000,240000,0.5118,0.4307,0.5734,0.2607,0.9575,0.4098,0.4202
ddim,32,32,0.1541,knn,knn,10000,480000,0.5372,0.6108,0.5782,0.3267,0.1337,0.1897,0.4003
ddim,32,32,0.1541,altered_knn,altered_knn,10000,320000,0.5754,0.5285,0.6749,0.2513,0.8326,0.3860,0.4573
ddim,32,32,0.1541,polar3,polar,10000,480000,0.4922,0.4065,0.5544,0.2496,0.9627,0.3964,0.4014
ddim,32,32,0.1541,knn,knn,20000,960000,0.5507,0.6273,0.5933,0.3373,0.1301,0.1878,0.4075
ddim,32,32,0.1541,altered_knn,altered_knn,20000,640000,0.5702,0.5265,0.6709,0.2456,0.8099,0.3769,0.4517
ddim,32,32,0.1541,polar3,polar,20000,960000,0.4743,0.3842,0.5376,0.2395,0.9689,0.3840,0.3841
ddim,32,32,0.1541,knn,knn,50000,2400000,0.5548,0.6300,0.5955,0.3510,0.1421,0.2023,0.4161
ddim,32,32,0.1541,altered_knn,altered_knn,50000,1600000,0.5705,0.5276,0.6720,0.2454,0.8063,0.3763,0.4520
ddim,32,32,0.1541,polar3,polar,50000,2400000,0.4525,0.3573,0.5156,0.2284,0.9753,0.3702,0.3637
ddim,32,32,0.1541,knn,knn,100000,4800000,0.5677,0.6458,0.6086,0.3774,0.1389,0.2030,0.4244
ddim,32,32,0.1541,altered_knn,altered_knn,100000,3200000,0.5664,0.5226,0.6672,0.2437,0.8073,0.3743,0.4485
ddim,32,32,0.1541,polar3,polar,100000,4800000,0.4376,0.3389,0.4980,0.2226,0.9792,0.3628,0.3508
ddim,64,2,0.8809,knn,knn,2000,6000,0.1257,0.9992,0.2139,0.9926,0.0077,0.0152,0.5072
ddim,64,2,0.8809,altered_knn,altered_knn,2000,4000,0.4425,0.9937,0.2980,0.9977,0.3680,0.5377,0.7657
ddim,64,2,0.8809,polar3,polar,2000,6000,0.6230,0.0151,0.0093,0.8897,0.7052,0.7868,0.4010
ddim,64,2,0.8809,knn,knn,5000,15000,0.1291,0.9987,0.2144,0.9951,0.0115,0.0227,0.5107
ddim,64,2,0.8809,altered_knn,altered_knn,5000,10000,0.4390,0.9954,0.2973,0.9983,0.3637,0.5332,0.7643
ddim,64,2,0.8809,polar3,polar,5000,15000,0.6219,0.0071,0.0042,0.8931,0.7050,0.7880,0.3976
ddim,64,2,0.8809,knn,knn,10000,30000,0.1255,0.9992,0.2139,0.9924,0.0074,0.0146,0.5069
ddim,64,2,0.8809,altered_knn,altered_knn,10000,20000,0.4475,0.9962,0.3008,0.9986,0.3733,0.5435,0.7698
ddim,64,2,0.8809,polar3,polar,10000,30000,0.6095,0.0071,0.0040,0.8971,0.6909,0.7806,0.3939
ddim,64,2,0.8809,knn,knn,20000,60000,0.1266,0.9992,0.2141,0.9871,0.0087,0.0172,0.5082
ddim,64,2,0.8809,altered_knn,altered_knn,20000,40000,0.4546,0.9958,0.3035,0.9985,0.3815,0.5521,0.7739
ddim,64,2,0.8809,polar3,polar,20000,60000,0.6114,0.0050,0.0028,0.8982,0.6934,0.7826,0.3938
ddim,64,2,0.8809,knn,knn,50000,150000,0.1263,0.9992,0.2140,0.9865,0.0083,0.0164,0.5078
ddim,64,2,0.8809,altered_knn,altered_knn,50000,100000,0.4548,0.9954,0.3030,0.9984,0.3817,0.5523,0.7738
ddim,64,2,0.8809,polar3,polar,50000,150000,0.6094,0.0038,0.0021,0.8982,0.6913,0.7813,0.3925
ddim,64,2,0.8809,knn,knn,100000,300000,0.1271,1.0000,0.2143,1.0000,0.0091,0.0180,0.5090
ddim,64,2,0.8809,altered_knn,altered_knn,100000,200000,0.4598,0.9966,0.3052,0.9988,0.3872,0.5581,0.7774
ddim,64,2,0.8809,polar3,polar,100000,300000,0.5793,0.0042,0.0021,0.8992,0.6571,0.7593,0.3818
ddim,64,4,0.8579,knn,knn,2000,12000,0.1455,0.9536,0.2416,0.9662,0.0117,0.0230,0.4883
ddim,64,4,0.8579,altered_knn,altered_knn,2000,8000,0.6078,0.8413,0.3759,0.9560,0.5691,0.7135,0.7774
ddim,64,4,0.8579,polar3,polar,2000,12000,0.6535,0.0757,0.0706,0.8761,0.7493,0.8077,0.4417
ddim,64,4,0.8579,knn,knn,5000,30000,0.1492,0.9391,0.2405,0.9813,0.0184,0.0360,0.4876
ddim,64,4,0.8579,altered_knn,altered_knn,5000,20000,0.6021,0.8490,0.3743,0.9578,0.5613,0.7078,0.7784
ddim,64,4,0.8579,polar3,polar,5000,30000,0.6600,0.0387,0.0356,0.8834,0.7629,0.8187,0.4287
ddim,64,4,0.8579,knn,knn,10000,60000,0.1458,0.9490,0.2407,0.9776,0.0127,0.0251,0.4870
ddim,64,4,0.8579,altered_knn,altered_knn,10000,40000,0.6065,0.8519,0.3767,0.9586,0.5659,0.7117,0.7818
ddim,64,4,0.8579,polar3,polar,10000,60000,0.6779,0.0359,0.0336,0.8844,0.7842,0.8313,0.4336
ddim,64,4,0.8579,knn,knn,20000,120000,0.1479,0.9500,0.2398,0.9663,0.0150,0.0296,0.4898
ddim,64,4,0.8579,altered_knn,altered_knn,20000,80000,0.6089,0.8413,0.3760,0.9564,0.5703,0.7146,0.7779
